ligando,grupo,evidencia_funcional,atomos_pesados,modelo,semilla,modo,afinidad,contactos,atomos_del_ligando_en_contacto,fraccion_ligando_en_contacto,residuos,toca_trp334,dist_min_al_anillo_trp334,dist_min_a_un_atomo_del_anillo
XL25,sin nada reportado,sin actividad reportada en el articulo,29,1,2026,2,-5.495,8,21,0.72,331 334 335 337 338 339 342 346,True,5.35,4.33
XL25,sin nada reportado,sin actividad reportada en el articulo,29,1,2026,3,-5.39,5,15,0.52,326 327 330 331 334,True,4.47,3.1
XL25,sin nada reportado,sin actividad reportada en el articulo,29,1,2026,4,-5.386,8,15,0.52,331 334 335 337 338 341 342 346,True,6.6,5.0
XL25,sin nada reportado,sin actividad reportada en el articulo,29,1,2026,5,-5.235,5,20,0.69,327 331 334 338 342,True,5.1,3.21
XL25,sin nada reportado,sin actividad reportada en el articulo,29,1,2026,6,-5.228,5,12,0.41,331 334 335 337 338,True,3.39,3.44
XL25,sin nada reportado,sin actividad reportada en el articulo,29,1,2026,7,-5.077,5,21,0.72,331 334 335 338 342,True,3.66,3.57
XL25,sin nada reportado,sin actividad reportada en el articulo,29,1,2026,8,-5.075,8,19,0.66,331 334 335 337 338 341 342 346,True,4.11,3.35
XL25,sin nada reportado,sin actividad reportada en el articulo,29,1,2026,9,-5.044,6,17,0.59,326 327 330 331 334 337,True,3.72,3.41
XL25,sin nada reportado,sin actividad reportada en el articulo,29,1,777,1,-5.939,5,19,0.66,326 327 330 331 334,True,4.52,3.62
XL25,sin nada reportado,sin actividad reportada en el articulo,29,1,777,2,-5.849,8,20,0.69,331 334 335 337 338 339 342 346,True,5.36,4.37
XL25,sin nada reportado,sin actividad reportada en el articulo,29,1,777,3,-5.615,8,14,0.48,331 334 335 337 338 341 342 346,True,6.66,5.01
XL25,sin nada reportado,sin actividad reportada en el articulo,29,1,777,4,-5.505,5,22,0.76,331 334 335 338 342,True,3.81,3.6
XL25,sin nada reportado,sin actividad reportada en el articulo,29,1,777,5,-5.392,5,18,0.62,327 331 334 338 342,True,5.1,3.18
XL25,sin nada reportado,sin actividad reportada en el articulo,29,1,777,6,-5.289,7,16,0.55,307 323 326 327 331 334 337,True,4.78,3.8
XL25,sin nada reportado,sin actividad reportada en el articulo,29,1,777,7,-5.247,5,18,0.62,326 327 330 331 334,True,3.87,3.23
XL25,sin nada reportado,sin actividad reportada en el articulo,29,1,777,8,-5.208,4,14,0.48,331 334 335 337,True,3.86,3.53
XL25,sin nada reportado,sin actividad reportada en el articulo,29,1,777,9,-5.197,4,21,0.72,331 334 338 342,True,3.78,3.52
XL25,sin nada reportado,sin actividad reportada en el articulo,29,2,42,1,-5.003,4,17,0.59,327 331 334 338,True,5.51,3.51
XL25,sin nada reportado,sin actividad reportada en el articulo,29,2,42,2,-4.993,5,19,0.66,326 327 331 334 335,True,4.81,3.44
XL25,sin nada reportado,sin actividad reportada en el articulo,29,2,42,3,-4.989,8,19,0.66,313 314 318 323 324 327 331 334,True,4.5,3.65
XL25,sin nada reportado,sin actividad reportada en el articulo,29,2,42,4,-4.95,8,15,0.52,334 335 337 338 339 341 342 346,True,5.78,4.51
XL25,sin nada reportado,sin actividad reportada en el articulo,29,2,42,5,-4.9,5,14,0.48,327 331 334 338 342,True,5.67,3.52
XL25,sin nada reportado,sin actividad reportada en el articulo,29,2,42,6,-4.807,7,20,0.69,331 334 335 338 339 342 346,True,5.4,4.13
XL25,sin nada reportado,sin actividad reportada en el articulo,29,2,42,7,-4.796,7,18,0.62,331 334 335 338 341 342 346,True,4.81,3.62
XL25,sin nada reportado,sin actividad reportada en el articulo,29,2,42,8,-4.752,6,13,0.45,334 337 338 339 341 342,True,4.79,3.69
XL25,sin nada reportado,sin actividad reportada en el articulo,29,2,2026,1,-4.983,4,17,0.59,327 331 334 338,True,5.46,3.43
XL25,sin nada reportado,sin actividad reportada en el articulo,29,2,2026,2,-4.897,7,23,0.79,331 334 335 338 339 342 346,True,4.41,3.91
XL25,sin nada reportado,sin actividad reportada en el articulo,29,2,2026,3,-4.825,8,16,0.55,334 335 337 338 339 341 342 346,True,5.75,4.48
XL25,sin nada reportado,sin actividad reportada en el articulo,29,2,2026,4,-4.801,4,17,0.59,327 331 334 335,True,4.76,3.48
XL25,sin nada reportado,sin actividad reportada en el articulo,29,2,2026,5,-4.703,7,18,0.62,331 334 335 338 341 342 346,True,4.86,3.67
XL25,sin nada reportado,sin actividad reportada en el articulo,29,2,2026,6,-4.503,8,16,0.55,311 313 314 318 323 324 327 331,False,6.86,5.01
XL25,sin nada reportado,sin actividad reportada en el articulo,29,2,2026,7,-4.471,8,14,0.48,331 334 335 338 339 341 342 346,True,4.69,3.51
XL25,sin nada reportado,sin actividad reportada en el articulo,29,2,2026,8,-4.411,6,12,0.41,334 335 337 338 342 346,True,5.38,4.57
XL25,sin nada reportado,sin actividad reportada en el articulo,29,2,2026,9,-4.341,7,13,0.45,331 334 335 338 341 342 346,True,5.48,4.25
XL25,sin nada reportado,sin actividad reportada en el articulo,29,2,777,1,-5.019,6,15,0.52,327 331 334 338 339 342,True,5.55,3.45
XL25,sin nada reportado,sin actividad reportada en el articulo,29,2,777,2,-4.972,7,21,0.72,331 334 335 338 339 342 346,True,4.37,3.87
XL25,sin nada reportado,sin actividad reportada en el articulo,29,2,777,3,-4.95,8,16,0.55,334 335 337 338 339 341 342 346,True,5.84,4.53
XL25,sin nada reportado,sin actividad reportada en el articulo,29,2,777,4,-4.874,4,17,0.59,327 331 334 335,True,4.78,3.46
XL25,sin nada reportado,sin actividad reportada en el articulo,29,2,777,5,-4.838,7,20,0.69,331 334 335 338 339 342 346,True,5.41,4.19
XL25,sin nada reportado,sin actividad reportada en el articulo,29,2,777,6,-4.776,7,18,0.62,331 334 335 338 341 342 346,True,4.88,3.67
XL25,sin nada reportado,sin actividad reportada en el articulo,29,2,777,7,-4.605,7,16,0.55,331 334 335 337 338 342 346,True,5.15,4.27
XL25,sin nada reportado,sin actividad reportada en el articulo,29,2,777,8,-4.529,8,9,0.31,331 334 335 338 339 341 342 346,True,4.85,3.65
XL25,sin nada reportado,sin actividad reportada en el articulo,29,2,777,9,-4.464,6,14,0.48,334 335 338 341 342 346,True,5.35,4.15
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,42,1,-5.906,10,13,0.45,311 312 313 314 318 323 324 327 328 331,False,8.19,6.35
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,42,2,-5.294,9,18,0.62,307 312 313 314 323 324 327 331 334,True,5.54,3.44
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,42,3,-5.096,7,13,0.45,331 334 335 337 338 339 342,True,5.66,4.34
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,42,4,-4.991,8,15,0.52,307 312 313 314 323 324 327 331,False,7.27,5.13
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,42,5,-4.984,5,15,0.52,331 334 335 337 338,True,3.72,3.5
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,42,6,-4.978,8,19,0.66,312 313 314 323 324 327 331 334,True,5.15,3.67
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,42,7,-4.941,9,14,0.48,312 313 314 318 323 324 327 328 331,False,9.22,7.38
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,42,8,-4.915,8,16,0.55,312 313 314 323 324 327 331 334,True,5.65,3.43
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,42,9,-4.879,8,17,0.59,331 334 335 337 338 341 342 346,True,5.87,4.77
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,2026,1,-5.764,9,18,0.62,307 312 313 314 323 324 327 331 334,True,5.48,3.39
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,2026,2,-5.639,9,15,0.52,307 311 312 313 314 318 323 327 331,False,8.01,5.93
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,2026,3,-5.599,7,16,0.55,331 334 335 337 338 339 342,True,5.95,4.55
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,2026,4,-5.457,5,18,0.62,326 327 330 331 334,True,3.47,3.2
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,2026,5,-5.371,8,17,0.59,331 334 335 337 338 341 342 346,True,5.78,4.43
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,2026,6,-5.355,5,14,0.48,331 334 335 337 338,True,3.72,3.57
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,2026,7,-5.312,8,20,0.69,312 313 314 323 324 327 331 334,True,5.14,3.59
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,2026,8,-5.251,5,17,0.59,327 331 334 337 338,True,4.75,3.42
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,2026,9,-5.154,8,15,0.52,312 313 314 323 324 327 331 334,True,5.63,3.4
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,777,1,-5.955,10,13,0.45,311 312 313 314 318 323 324 327 328 331,False,8.15,6.28
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,777,2,-5.321,9,18,0.62,307 312 313 314 323 324 327 331 334,True,5.53,3.43
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,777,3,-5.291,7,19,0.66,311 312 323 324 327 328 331,False,6.27,4.2
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,777,4,-5.146,7,13,0.45,331 334 335 337 338 339 342,True,5.55,4.28
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,777,5,-5.112,10,18,0.62,311 312 313 314 318 323 324 327 331 334,True,4.51,3.3
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,777,6,-5.055,7,15,0.52,312 313 323 324 327 328 331,False,7.73,5.94
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,777,7,-5.012,5,15,0.52,331 334 335 337 338,True,3.72,3.52
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,777,8,-5.0,7,17,0.59,313 324 327 328 330 331 334,True,5.39,3.62
XL25,sin nada reportado,sin actividad reportada en el articulo,29,3,777,9,-4.895,7,15,0.52,331 334 337 338 339 341 342,True,6.16,4.9
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,42,1,-5.441,10,18,0.62,331 334 335 337 338 339 341 347 348 349,True,6.73,5.36
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,42,2,-5.342,7,20,0.69,331 334 335 338 339 348 349,True,3.56,3.2
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,42,3,-5.301,9,15,0.52,331 334 335 338 341 342 347 348 349,True,4.01,3.38
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,42,4,-5.242,8,17,0.59,328 331 332 334 335 338 347 349,True,7.28,5.46
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,42,5,-5.193,7,15,0.52,334 335 337 338 341 347 349,True,4.46,3.84
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,42,6,-5.19,8,18,0.62,331 334 335 337 338 347 348 349,True,5.81,4.51
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,42,7,-5.171,6,10,0.34,331 334 335 337 338 349,True,3.74,3.11
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,42,8,-5.043,5,13,0.45,331 334 335 338 349,True,3.58,3.27
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,42,9,-4.984,7,15,0.52,331 334 335 337 338 341 349,True,5.08,4.12
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,2026,1,-5.529,10,17,0.59,331 334 335 337 338 339 341 347 348 349,True,6.95,5.36
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,2026,2,-5.443,8,15,0.52,331 334 335 337 338 341 347 349,True,4.86,4.14
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,2026,3,-5.306,6,11,0.38,331 334 335 337 338 349,True,3.7,3.04
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,2026,4,-5.277,9,14,0.48,331 334 335 338 341 342 347 348 349,True,3.84,3.29
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,2026,5,-5.254,4,12,0.41,331 334 335 338,True,3.45,3.27
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,2026,6,-5.231,8,17,0.59,331 334 335 337 338 347 348 349,True,5.88,4.54
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,2026,7,-5.201,9,19,0.66,331 334 335 337 338 341 347 348 349,True,3.86,3.61
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,2026,8,-5.135,7,13,0.45,331 334 335 337 338 347 349,True,5.33,4.22
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,2026,9,-4.997,9,14,0.48,331 334 335 337 338 341 347 348 349,True,5.81,4.61
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,777,1,-5.86,10,17,0.59,331 334 335 337 338 339 341 347 348 349,True,6.91,5.35
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,777,2,-5.711,9,15,0.52,331 334 335 338 341 342 347 348 349,True,4.15,3.42
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,777,3,-5.651,6,11,0.38,331 334 335 337 338 349,True,3.76,3.1
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,777,4,-5.64,8,14,0.48,331 334 335 337 338 341 347 349,True,4.53,3.87
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,777,5,-5.598,8,17,0.59,331 334 337 338 341 347 348 349,True,3.69,3.52
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,777,6,-5.571,4,11,0.38,331 334 335 338,True,3.45,3.27
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,777,7,-5.554,8,17,0.59,331 334 335 337 338 347 348 349,True,5.85,4.53
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,777,8,-5.498,8,20,0.69,331 332 334 335 338 339 347 349,True,7.29,5.48
XL25,sin nada reportado,sin actividad reportada en el articulo,29,4,777,9,-5.384,8,15,0.52,331 334 335 337 338 341 347 349,True,4.23,3.58
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,42,1,-5.9,10,14,0.48,331 334 335 337 338 341 342 347 348 349,True,4.5,3.51
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,42,2,-5.561,8,22,0.76,327 331 334 335 337 341 347 349,True,5.09,3.78
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,42,3,-5.366,7,20,0.69,331 334 337 338 341 347 349,True,3.59,3.48
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,42,4,-5.055,7,19,0.66,331 334 337 338 341 347 349,True,4.09,3.58
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,42,5,-4.961,7,11,0.38,331 334 335 337 338 341 349,True,4.48,3.61
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,42,6,-4.94,5,16,0.55,331 334 337 338 349,True,3.91,3.56
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,42,7,-4.838,6,16,0.55,331 334 335 337 338 349,True,4.1,3.52
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,42,8,-4.777,8,22,0.76,331 334 338 341 342 347 348 349,True,3.64,3.57
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,42,9,-4.673,6,14,0.48,331 334 335 337 338 349,True,4.43,3.58
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,2026,1,-5.814,10,16,0.55,331 334 335 337 338 341 342 347 348 349,True,4.53,3.5
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,2026,2,-5.431,9,23,0.79,327 331 334 335 337 338 341 347 349,True,5.07,3.76
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,2026,3,-5.256,8,13,0.45,327 328 331 332 334 335 338 349,True,6.48,5.13
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,2026,4,-5.207,7,18,0.62,331 334 337 338 341 347 349,True,3.61,3.51
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,2026,5,-4.957,6,16,0.55,331 334 335 337 338 349,True,3.82,3.37
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,2026,6,-4.944,7,19,0.66,331 334 337 338 341 347 349,True,4.09,3.61
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,2026,7,-4.925,5,17,0.59,331 334 335 337 349,True,4.48,3.28
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,2026,8,-4.826,5,15,0.52,331 334 337 338 349,True,3.93,3.57
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,2026,9,-4.826,7,11,0.38,331 334 335 337 338 341 349,True,4.51,3.64
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,777,1,-6.553,10,16,0.55,331 334 335 337 338 341 342 347 348 349,True,4.51,3.48
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,777,2,-6.204,8,23,0.79,327 331 334 335 337 341 347 349,True,5.2,3.88
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,777,3,-5.967,6,19,0.66,331 334 338 341 347 349,True,3.6,3.47
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,777,4,-5.96,6,17,0.59,331 334 335 337 338 349,True,4.75,3.53
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,777,5,-5.673,6,19,0.66,331 334 335 337 338 349,True,3.65,3.52
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,777,6,-5.644,5,18,0.62,331 334 337 338 349,True,4.13,3.56
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,777,7,-5.547,5,16,0.55,331 334 337 338 349,True,3.92,3.57
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,777,8,-5.389,7,18,0.62,331 334 335 338 341 347 349,True,5.91,4.57
XL25,sin nada reportado,sin actividad reportada en el articulo,29,5,777,9,-5.311,4,16,0.55,331 334 335 349,True,3.9,3.37
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,42,1,-4.954,7,17,0.59,331 334 335 338 339 341 342,True,5.61,4.51
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,42,2,-4.906,7,15,0.52,331 334 337 338 339 341 342,True,6.02,4.81
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,42,3,-4.712,5,15,0.52,331 334 335 337 338,True,3.73,2.95
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,42,4,-4.702,7,12,0.41,334 335 337 338 339 341 342,True,6.42,5.21
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,42,5,-4.606,5,15,0.52,331 334 335 337 338,True,3.6,3.53
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,42,6,-4.589,5,16,0.55,331 334 335 338 342,True,3.68,3.57
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,42,7,-4.464,7,16,0.55,331 334 335 337 338 339 342,True,5.65,4.3
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,42,8,-4.433,6,10,0.34,331 334 335 337 338 341,True,4.39,3.61
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,42,9,-4.35,6,11,0.38,331 334 335 337 338 339,True,4.23,3.58
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,2026,1,-4.988,7,17,0.59,331 334 335 338 339 341 342,True,5.62,4.52
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,2026,2,-4.911,7,15,0.52,331 334 337 338 339 341 342,True,5.98,4.75
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,2026,3,-4.872,8,15,0.52,331 334 335 337 338 339 341 342,True,6.51,5.19
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,2026,4,-4.648,6,14,0.48,331 334 335 337 338 341,True,3.92,3.41
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,2026,5,-4.567,5,18,0.62,331 334 335 338 342,True,3.64,3.54
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,2026,6,-4.54,5,15,0.52,331 334 335 337 338,True,3.66,3.47
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,2026,7,-4.378,4,14,0.48,334 335 337 338,True,3.61,3.59
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,2026,8,-4.361,3,10,0.34,331 334 335,True,4.35,3.57
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,2026,9,-4.33,6,13,0.45,331 334 335 337 338 342,True,5.64,4.47
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,777,1,-5.813,7,17,0.59,331 334 335 338 339 341 342,True,5.69,4.56
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,777,2,-5.797,7,15,0.52,331 334 337 338 339 341 342,True,5.96,4.74
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,777,3,-5.633,5,16,0.55,331 334 335 337 338,True,3.66,2.94
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,777,4,-5.506,6,12,0.41,331 334 335 337 338 341,True,4.01,3.52
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,777,5,-5.502,5,13,0.45,331 334 335 337 338,True,3.55,3.54
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,777,6,-5.472,5,18,0.62,331 334 335 338 342,True,3.63,3.52
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,777,7,-5.442,7,13,0.45,331 334 335 337 338 341 342,True,5.41,4.3
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,777,8,-5.29,5,17,0.59,331 334 335 338 342,True,3.61,3.57
XL25,sin nada reportado,sin actividad reportada en el articulo,29,6,777,9,-5.198,6,11,0.38,331 334 335 337 338 341,True,4.95,3.77
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,42,1,-4.663,8,21,0.95,331 334 335 337 338 341 342 346,True,6.6,4.84
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,42,2,-4.651,6,17,0.77,327 330 331 334 335 338,True,5.57,3.62
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,42,3,-4.569,7,16,0.73,327 330 331 334 335 337 338,True,4.82,3.12
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,42,4,-4.518,7,15,0.68,331 334 335 337 338 339 342,True,4.91,3.92
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,42,5,-4.502,5,14,0.64,327 330 331 334 335,True,4.45,3.06
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,42,6,-4.42,6,19,0.86,327 330 331 334 337 338,True,5.63,3.58
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,42,7,-4.389,5,14,0.64,326 327 330 331 334,True,3.65,3.35
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,42,8,-4.281,6,16,0.73,327 330 331 334 335 338,True,5.19,3.67
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,42,9,-4.208,5,14,0.64,327 330 331 334 335,True,5.55,3.51
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,2026,1,-4.677,8,21,0.95,331 334 335 337 338 341 342 346,True,6.66,4.87
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,2026,2,-4.661,6,17,0.77,327 330 331 334 335 338,True,5.59,3.59
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,2026,3,-4.553,6,19,0.86,327 330 331 334 337 338,True,5.64,3.57
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,2026,4,-4.507,6,16,0.73,327 330 331 334 335 337,True,4.61,3.22
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,2026,5,-4.505,5,17,0.77,326 327 330 331 334,True,3.62,3.64
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,2026,6,-4.44,5,15,0.68,327 330 331 334 335,True,4.97,3.26
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,2026,7,-4.404,5,13,0.59,330 331 334 335 338,True,5.09,3.57
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,2026,8,-4.314,6,17,0.77,307 326 327 330 331 334,True,5.57,3.59
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,2026,9,-4.303,6,17,0.77,327 330 331 334 335 338,True,5.2,3.31
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,777,1,-4.672,6,17,0.77,327 330 331 334 335 338,True,5.61,3.59
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,777,2,-4.662,8,21,0.95,331 334 335 337 338 341 342 346,True,6.67,4.87
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,777,3,-4.603,7,16,0.73,327 330 331 334 335 337 338,True,4.81,3.12
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,777,4,-4.564,6,19,0.86,327 330 331 334 337 338,True,5.67,3.61
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,777,5,-4.513,5,17,0.77,326 327 330 331 334,True,3.62,3.64
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,777,6,-4.454,6,18,0.82,326 327 330 331 334 335,True,5.35,3.63
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,777,7,-4.253,5,13,0.59,331 334 335 338 342,True,4.74,3.66
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,777,8,-4.236,6,13,0.59,331 334 335 338 339 342,True,4.63,3.74
XL26,sin nada reportado,sin actividad reportada en el articulo,22,1,777,9,-4.161,7,18,0.82,326 327 329 330 331 333 334,True,4.4,3.17
XL26,sin nada reportado,sin actividad reportada en el articulo,22,2,42,1,-5.206,9,20,0.91,313 314 318 323 324 327 330 331 334,True,5.89,3.65
XL26,sin nada reportado,sin actividad reportada en el articulo,22,2,42,2,-5.084,8,17,0.77,311 313 314 318 323 327 331 334,True,5.89,3.66
XL26,sin nada reportado,sin actividad reportada en el articulo,22,2,42,3,-4.993,4,19,0.86,327 331 334 338,True,4.42,3.59
XL26,sin nada reportado,sin actividad reportada en el articulo,22,2,42,4,-4.833,6,16,0.73,326 327 331 334 335 338,True,4.56,3.47
XL26,sin nada reportado,sin actividad reportada en el articulo,22,2,42,5,-4.7,6,17,0.77,326 327 330 331 334 335,True,4.34,3.45
XL26,sin nada reportado,sin actividad reportada en el articulo,22,2,42,6,-4.614,4,18,0.82,326 327 331 334,True,4.34,3.49
XL26,sin nada reportado,sin actividad reportada en el articulo,22,2,42,7,-4.595,7,16,0.73,331 334 335 337 338 339 342,True,5.7,4.19
XL26,sin nada reportado,sin actividad reportada en el articulo,22,2,42,8,-4.449,5,15,0.68,331 334 335 338 339,True,4.89,3.59
XL26,sin nada reportado,sin actividad reportada en el articulo,22,2,42,9,-4.416,5,16,0.73,327 331 334 335 338,True,5.09,3.39
XL26,sin nada reportado,sin actividad reportada en el articulo,22,2,2026,1,-5.022,9,17,0.77,311 313 314 318 323 327 328 331 334,True,5.97,3.75
XL26,sin nada reportado,sin actividad reportada en el articulo,22,2,2026,2,-4.88,4,18,0.82,327 331 334 338,True,4.33,3.56
XL26,sin nada reportado,sin actividad reportada en el articulo,22,2,2026,3,-4.879,8,12,0.55,313 314 318 323 324 327 331 334,True,5.6,3.58
XL26,sin nada reportado,sin actividad reportada en el articulo,22,2,2026,4,-4.802,6,18,0.82,326 327 330 331 334 335,True,4.6,3.48
XL26,sin nada reportado,sin actividad reportada en el articulo,22,2,2026,5,-4.71,5,17,0.77,326 327 331 334 335,True,4.52,3.49
XL26,sin nada reportado,sin actividad reportada en el articulo,22,2,2026,6,-4.678,3,18,0.82,327 331 334,True,3.61,3.52
XL26,sin nada reportado,sin actividad reportada en el articulo,22,2,2026,7,-4.527,5,20,0.91,327 330 331 334 335,True,5.16,3.62
XL26,sin nada reportado,sin actividad reportada en el articulo,22,2,2026,8,-4.495,7,14,0.64,331 334 335 337 338 339 342,True,5.58,4.12
XL26,sin nada reportado,sin actividad reportada en el articulo,22,2,2026,9,-4.428,7,17,0.77,331 334 335 337 338 339 341,True,5.89,4.62
