ligando,grupo,evidencia_funcional,atomos_pesados,residuo_flexible,modelo,semilla,modo,afinidad,contactos,atomos_del_ligando_en_contacto,fraccion_ligando_en_contacto,residuos,toca_trp334,dist_min_al_anillo_trp334,dist_min_a_un_atomo_del_anillo
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,1,42,6,-4.461,7,18,0.78,331 334 335 337 338 342 346,True,3.56,3.47
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,1,42,7,-4.392,7,16,0.7,307 326 327 330 331 333 334,True,3.45,3.51
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,1,42,8,-4.379,6,16,0.7,327 330 331 334 335 338,True,3.76,3.45
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,1,42,9,-4.271,5,18,0.78,326 327 330 331 334,True,3.68,3.37
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,1,2026,1,-5.023,8,15,0.65,331 334 335 337 338 341 342 346,True,5.38,3.76
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,1,2026,2,-4.783,6,15,0.65,331 334 335 338 342 346,True,4.51,3.54
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,1,2026,3,-4.717,8,20,0.87,331 334 335 338 339 341 342 346,True,3.88,3.41
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,1,2026,4,-4.716,6,21,0.91,327 331 334 335 338 339,True,3.56,3.3
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,1,2026,5,-4.621,7,15,0.65,307 326 327 330 331 333 334,True,4.37,3.38
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,1,2026,6,-4.598,6,16,0.7,326 327 330 331 333 334,True,3.67,3.61
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,1,2026,7,-4.534,5,18,0.78,326 327 330 331 334,True,3.72,3.54
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,1,2026,8,-4.514,5,19,0.83,326 327 330 331 334,True,3.7,3.4
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,1,2026,9,-4.471,5,18,0.78,326 327 330 331 334,True,3.81,3.42
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,1,777,1,-4.702,8,16,0.7,331 334 335 337 338 341 342 346,True,5.28,3.68
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,1,777,2,-4.616,5,18,0.78,331 334 335 338 342,True,3.58,3.41
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,1,777,3,-4.458,6,16,0.7,331 334 335 338 342 346,True,4.18,3.48
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,1,777,4,-4.376,5,18,0.78,331 334 335 338 342,True,3.57,3.33
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,1,777,5,-4.251,5,17,0.74,327 331 334 335 338,True,4.33,3.69
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,1,777,6,-4.237,9,17,0.74,331 334 335 337 338 339 341 342 346,True,5.31,3.62
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,1,777,7,-4.207,9,17,0.74,331 332 334 335 337 338 339 342 346,True,5.08,3.44
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,1,777,8,-4.203,5,17,0.74,326 327 330 331 334,True,3.6,3.28
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,1,777,9,-4.049,6,12,0.52,331 334 335 338 341 342,True,3.56,3.6
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,42,1,-4.812,8,14,0.61,313 314 318 323 324 327 331 334,True,5.11,3.52
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,42,2,-4.465,7,14,0.61,313 314 318 323 324 327 331,False,6.8,5.92
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,42,3,-4.368,7,18,0.78,327 330 331 334 335 338 342,True,3.51,3.51
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,42,4,-4.234,6,16,0.7,331 334 335 338 339 342,True,3.45,3.41
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,42,5,-4.234,6,16,0.7,326 327 330 331 334 335,True,3.59,3.55
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,42,6,-4.23,6,17,0.74,327 331 334 335 338 342,True,4.75,3.54
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,42,7,-4.211,6,14,0.61,326 327 331 334 335 338,True,3.74,3.41
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,42,8,-4.203,6,16,0.7,331 334 335 338 339 342,True,3.84,3.73
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,42,9,-4.068,8,16,0.7,331 334 335 337 338 339 341 342,True,3.59,3.12
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,2026,1,-5.229,8,14,0.61,313 314 318 323 324 327 331 334,True,5.12,3.5
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,2026,2,-4.986,5,15,0.65,311 313 318 327 331,False,6.72,4.51
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,2026,3,-4.905,8,18,0.78,313 314 318 323 324 327 331 334,True,5.08,3.65
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,2026,4,-4.811,6,12,0.52,334 337 338 339 341 342,True,5.6,3.98
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,2026,5,-4.805,7,15,0.65,313 314 318 323 324 327 331,False,7.08,5.39
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,2026,6,-4.675,6,16,0.7,326 327 330 331 334 335,True,3.62,3.55
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,2026,7,-4.66,6,18,0.78,334 337 338 341 342 346,True,3.47,3.28
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,2026,8,-4.642,4,16,0.7,327 330 331 334,True,3.47,3.47
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,2026,9,-4.597,6,16,0.7,331 334 335 338 339 342,True,3.76,3.69
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,777,1,-4.651,8,14,0.61,313 314 318 323 324 327 331 334,True,5.11,3.51
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,777,2,-4.362,6,17,0.74,334 337 338 341 342 346,True,3.43,3.25
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,777,3,-4.337,5,14,0.61,311 313 318 327 331,False,6.62,4.41
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,777,4,-4.264,6,17,0.74,327 331 334 335 338 342,True,4.52,3.64
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,777,5,-4.196,8,19,0.83,313 314 318 323 324 327 331 334,True,4.94,3.66
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,777,6,-4.138,6,15,0.65,331 334 335 338 339 342,True,5.31,4.17
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,777,7,-4.107,6,22,0.96,326 327 330 331 333 334,True,3.55,3.5
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,777,8,-4.071,7,16,0.7,326 327 330 331 334 335 338,True,3.85,3.22
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,2,777,9,-4.028,7,17,0.74,334 335 337 338 339 341 342,True,3.67,3.21
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,3,42,1,-5.667,10,15,0.65,311 312 313 314 318 323 324 327 328 331,False,7.61,5.59
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,3,42,2,-5.321,10,14,0.61,311 312 313 314 318 323 324 327 328 331,False,10.19,8.92
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,3,42,3,-5.163,9,16,0.7,311 312 313 314 323 324 327 328 331,False,8.56,6.96
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,3,42,4,-5.122,9,14,0.61,311 312 313 314 318 323 324 327 331,False,9.46,7.85
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,3,42,5,-5.111,10,12,0.52,311 312 313 314 318 323 324 327 328 331,False,10.39,9.64
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,3,42,6,-5.002,9,14,0.61,311 312 313 318 323 324 327 328 331,False,8.82,7.17
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,3,42,7,-4.94,10,15,0.65,311 312 313 314 318 323 327 330 331 334,True,5.59,3.62
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,3,42,8,-4.91,6,16,0.7,326 327 330 331 333 334,True,3.65,3.23
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,3,42,9,-4.836,7,13,0.57,331 334 335 337 338 339 342,True,3.55,3.35
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,3,2026,1,-5.125,10,11,0.48,311 312 313 314 318 323 324 327 328 331,False,8.94,7.21
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,3,2026,2,-4.987,10,14,0.61,311 312 313 314 318 323 324 327 328 331,False,9.73,8.94
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,3,2026,3,-4.928,9,16,0.7,311 312 313 314 323 324 327 328 331,False,8.17,6.32
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,3,2026,4,-4.816,10,10,0.43,311 312 313 314 318 323 324 327 328 331,False,8.38,6.73
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,3,2026,5,-4.633,8,18,0.78,313 314 323 324 327 330 331 334,True,5.29,3.68
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,3,2026,6,-4.62,7,19,0.83,307 326 327 330 331 333 334,True,3.6,3.49
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,3,2026,7,-4.619,6,21,0.91,307 326 327 330 331 334,True,3.75,3.43
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,3,2026,8,-4.571,8,17,0.74,331 334 335 337 338 339 341 342,True,3.7,3.53
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,3,777,1,-5.367,10,14,0.61,311 312 313 314 318 323 324 327 328 331,False,7.58,5.54
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,3,777,2,-4.972,10,14,0.61,311 312 313 314 318 323 324 327 328 331,False,9.92,8.96
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,3,777,3,-4.899,9,16,0.7,311 312 313 314 323 324 327 328 331,False,8.15,6.29
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,3,777,4,-4.707,10,17,0.74,311 312 313 314 318 323 327 330 331 334,True,5.62,3.61
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,3,777,5,-4.647,9,13,0.57,311 312 313 314 323 324 327 328 331,False,7.76,5.74
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,3,777,6,-4.545,9,15,0.65,311 312 313 314 323 324 327 328 331,False,10.02,9.03
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,3,777,7,-4.503,9,11,0.48,311 312 313 314 318 323 324 327 331,False,8.37,6.84
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,3,777,8,-4.489,5,21,0.91,307 327 330 331 334,True,3.71,3.41
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,3,777,9,-4.472,9,17,0.74,312 313 314 323 326 327 330 331 334,True,5.81,3.68
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,42,1,-5.414,9,16,0.7,328 331 332 334 335 338 347 348 349,True,3.89,3.55
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,42,2,-5.36,8,17,0.74,331 334 335 337 338 341 347 349,True,3.75,3.14
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,42,3,-5.147,9,15,0.65,328 331 332 334 335 338 347 348 349,True,5.21,3.73
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,42,4,-5.039,9,18,0.78,331 334 335 337 338 339 341 347 349,True,3.76,3.68
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,42,5,-4.963,8,15,0.65,334 335 337 338 339 341 347 349,True,3.68,3.02
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,42,6,-4.838,9,17,0.74,331 334 335 337 338 341 347 348 349,True,3.52,2.98
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,42,7,-4.811,8,18,0.78,331 334 335 337 338 341 347 349,True,4.85,3.49
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,42,8,-4.786,6,17,0.74,331 334 335 337 338 349,True,3.58,3.18
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,42,9,-4.739,7,18,0.78,331 332 334 335 338 339 349,True,6.1,3.82
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,2026,1,-5.708,8,18,0.78,328 331 332 334 335 338 347 348,True,3.87,3.51
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,2026,2,-5.495,8,17,0.74,331 334 335 337 338 341 347 349,True,3.73,3.13
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,2026,3,-5.339,8,16,0.7,331 334 335 337 338 341 347 349,True,3.81,3.6
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,2026,4,-5.315,8,17,0.74,331 334 335 337 338 341 347 349,True,3.76,3.17
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,2026,5,-5.296,8,16,0.7,328 331 332 334 335 338 347 349,True,4.76,3.8
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,2026,6,-5.24,8,12,0.52,328 331 332 334 335 338 347 348,True,6.89,5.12
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,2026,7,-5.208,7,15,0.65,331 332 334 335 338 347 349,True,4.97,3.67
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,2026,8,-5.154,8,15,0.65,331 334 335 337 338 347 348 349,True,3.72,3.1
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,2026,9,-5.134,8,17,0.74,334 335 337 338 341 347 348 349,True,3.5,2.99
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,777,1,-5.572,8,16,0.7,328 331 332 334 335 338 347 348,True,3.9,3.49
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,777,2,-5.178,9,18,0.78,331 334 335 337 338 339 341 347 349,True,3.79,3.69
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,777,3,-5.157,8,19,0.83,331 334 335 337 338 341 347 349,True,4.46,3.51
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,777,4,-5.139,7,16,0.7,328 331 332 334 335 338 349,True,5.62,4.04
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,777,5,-5.126,8,14,0.61,328 331 332 334 335 338 347 349,True,4.82,3.67
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,777,6,-5.096,9,18,0.78,331 334 335 337 338 341 347 348 349,True,3.57,3.55
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,777,7,-5.074,7,18,0.78,334 335 337 338 341 347 349,True,3.48,3.38
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,777,8,-4.999,8,15,0.65,334 335 337 338 339 341 347 349,True,3.87,2.99
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,4,777,9,-4.991,8,14,0.61,331 334 335 337 338 347 348 349,True,4.41,3.49
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,5,42,1,-5.277,8,18,0.78,328 331 332 334 335 337 338 349,True,5.39,4.13
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,5,42,2,-5.258,8,20,0.87,331 334 335 337 338 341 347 349,True,5.12,3.73
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,5,42,3,-5.078,8,17,0.74,331 334 335 337 338 341 347 349,True,3.74,3.44
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,5,42,4,-5.026,9,16,0.7,331 334 335 338 341 342 347 348 349,True,4.81,3.58
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,5,42,5,-4.971,8,20,0.87,331 334 335 337 338 341 347 349,True,3.75,3.14
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,5,42,6,-4.87,7,14,0.61,331 332 334 335 338 339 349,True,4.72,3.55
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,5,42,7,-4.84,6,12,0.52,331 334 335 338 339 349,True,4.84,3.5
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,5,42,8,-4.786,6,12,0.52,334 335 337 338 341 349,True,3.55,3.39
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,5,42,9,-4.705,8,16,0.7,331 334 335 337 338 341 347 349,True,5.21,3.45
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,5,2026,1,-5.319,8,18,0.78,328 331 332 334 335 337 338 349,True,5.24,3.96
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,5,2026,2,-5.215,8,20,0.87,331 334 335 337 338 341 347 349,True,5.13,3.73
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,5,2026,3,-5.156,7,16,0.7,328 331 332 334 335 339 349,True,4.71,3.42
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,5,2026,4,-5.074,7,16,0.7,331 334 335 338 341 347 349,True,3.77,3.49
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,5,2026,5,-4.982,8,21,0.91,331 334 335 337 338 341 347 349,True,4.43,3.45
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,5,2026,6,-4.942,7,17,0.74,331 334 335 337 338 341 349,True,4.81,3.45
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,5,2026,7,-4.882,6,18,0.78,328 331 332 334 335 349,True,3.94,3.39
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,5,2026,8,-4.797,7,20,0.87,331 334 335 338 339 347 349,True,3.84,3.4
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,5,2026,9,-4.793,6,16,0.7,328 331 334 335 338 349,True,3.53,3.17
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,5,777,1,-5.254,8,18,0.78,328 331 332 334 335 337 338 349,True,5.32,3.98
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,5,777,2,-5.223,8,20,0.87,331 334 335 337 338 341 347 349,True,5.11,3.73
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,5,777,3,-4.995,8,14,0.61,331 334 335 337 338 341 347 349,True,3.36,3.38
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,5,777,4,-4.989,7,16,0.7,328 331 332 334 335 339 349,True,4.85,3.53
XL21,inhibe la agregacion,inhibe la agregacion del LCD in vitro a 100 uM; sin union medida,23,334,5,777,5,-4.939,8,16,0.7,331 334 335 337 338 341 347 349,True,3.82,3.08
