target,ligand,afinidad
SOD1,CHEMBL8387,-6.3
SOD1,CHEMBL8432,-6.6
SOD1,CHEMBL8447,-6.6
SOD1,CHEMBL8485,-6.3
SOD1,CHEMBL8496,-6.4
SOD1,CHEMBL8546,-6.3
SOD1,CHEMBL8553,-6.4
SOD1,CHEMBL8574,-6.4
SOD1,CHEMBL8686,-6.5
SOD1,CHEMBL8779,-6.3
SOD1,CHEMBL8935,-6.7
SOD1,CHEMBL8943,-6.5
SOD1,CHEMBL8949,-6.4
SOD1,CHEMBL8954,-6.6
SOD1,CHEMBL8980,-6.6
SOD1,CHEMBL9086,-6.5
SOD1,CHEMBL9111,-6.5
SOD1,CHEMBL9171,-6.6
SOD1,CHEMBL9192,-6.3
SOD1,CHEMBL9250,-6.4
SOD1,CHEMBL9287,-6.3
SOD1,CHEMBL9312,-6.4
SOD1,CHEMBL9363,-6.3
SOD1,CHEMBL9368,-6.3
SOD1,CHEMBL9391,-6.8
SOD1,CHEMBL941,-7.0
SOD1,CHEMBL9412,-7.5
SOD1,CHEMBL9415,-6.3
SOD1,CHEMBL9461,-6.5
SOD1,CHEMBL9464,-6.6
SOD1,CHEMBL9465,-6.3
SOD1,CHEMBL9500,-6.4
SOD1,CHEMBL9506,-6.6
SOD1,CHEMBL9510,-6.5
SOD1,CHEMBL9521,-6.4
SOD1,CHEMBL9531,-6.7
SOD1,CHEMBL9582,-6.6
SOD1,CHEMBL9616,-6.3
SOD1,CHEMBL9659,-6.3
SOD1,CHEMBL9671,-6.4
SOD1,CHEMBL9757,-6.4
SOD1,CHEMBL9832,-6.3
SOD1,CHEMBL9961,-6.3
SOD1,DELAFLOXACIN,-6.5
SOD1,DEXAMETHASONE,-6.6
SOD1,DEXAMETHASONE PHOSPHORIC ACID,-6.6
SOD1,DIGITOXIN,-7.0
SOD1,DIHYDROERGOTAMINE,-7.0
SOD1,DIHYDROSTREPTOMYCIN,-6.5
SOD1,DUVELISIB,-6.4
SOD1,EPLERENONE,-6.5
SOD1,ERGOTAMINE,-6.8
SOD1,ETRASIMOD,-6.4
SOD1,FEXOFENADINE,-6.3
SOD1,GLASDEGIB,-6.5
SOD1,GLIBORNURIDE,-6.5
SOD1,GLIPIZIDE,-6.4
SOD1,IMATINIB,-6.9
SOD1,INDACATEROL,-6.5
SOD1,IPRAGLIFLOZIN,-6.4
SOD1,IRINOTECAN,-6.3
SOD1,LUMACAFTOR,-6.3
SOD1,MIDOSTAURIN,-6.6
SOD1,NALDEMEDINE,-7.1
SOD1,NEBIVOLOL,-6.3
SOD1,NICERGOLINE,-6.3
SOD1,NILOTINIB,-6.6
SOD1,NIRAPARIB,-6.3
SOD1,NOVOBIOCIN,-6.5
SOD1,OXYPHENISATINE,-6.4
SOD1,OXYTETRACYCLINE,-6.6
SOD1,PEFICITINIB,-6.5
SOD1,PIMOZIDE,-6.3
SOD1,PIRTOBRUTINIB,-6.3
SOD1,POSACONAZOLE,-6.7
SOD1,RAMATROBAN,-6.3
SOD1,REVEFENACIN,-6.6
SOD1,SELINEXOR,-6.4
SOD1,TALAZOPARIB,-6.3
SOD1,TEDIZOLID PHOSPHATE,-6.6
SOD1,TEMAFLOXACIN,-6.3
SOD1,TEMOPORFIN,-7.5
SOD1,TRIAMCINOLONE,-7.0
SOD1,TRILACICLIB,-6.7
SOD1,TROGLITAZONE,-6.8
SOD1,TUCATINIB,-6.8
SOD1,UBROGEPANT,-6.7
SOD1,UMBRALISIB,-6.4
SOD1,Ursolic_Acid,-6.3
SOD1,VIBEGRON,-6.9
SOD1,VILAZODONE,-6.4
SOD1,ZAVEGEPANT,-7.0
TDP43_v2,ANTRAFENINE,-9.2
TDP43_v2,APOMORPHINE,-8.8
TDP43_v2,ASTEMIZOLE,-8.4
TDP43_v2,ATOGEPANT,-8.4
TDP43_v2,AVACOPAN,-8.6
TDP43_v2,BELUMOSUDIL,-9.3
TDP43_v2,BENPERIDOL,-8.5
TDP43_v2,BUCLIZINE,-8.5
TDP43_v2,CAPMATINIB,-10.1
TDP43_v2,CHEMBL10031,-9.0
TDP43_v2,CHEMBL10059,-8.8
TDP43_v2,CHEMBL10072,-8.8
TDP43_v2,CHEMBL10076,-8.6
TDP43_v2,CHEMBL10094,-8.4
TDP43_v2,CHEMBL10098,-8.6
TDP43_v2,CHEMBL10160,-8.5
TDP43_v2,CHEMBL10180,-8.4
TDP43_v2,CHEMBL10231,-8.4
TDP43_v2,CHEMBL10251,-8.4
TDP43_v2,CHEMBL10254,-8.4
TDP43_v2,CHEMBL10407,-8.4
TDP43_v2,CHEMBL10448,-8.5
TDP43_v2,CHEMBL10456,-8.4
TDP43_v2,CHEMBL10499,-8.4
TDP43_v2,CHEMBL10536,-8.9
TDP43_v2,CHEMBL10552,-8.4
TDP43_v2,CHEMBL10555,-9.3
TDP43_v2,CHEMBL10633,-8.8
TDP43_v2,CHEMBL10634,-8.4
TDP43_v2,CHEMBL10723,-8.8
TDP43_v2,CHEMBL10735,-8.7
TDP43_v2,CHEMBL10750,-8.5
TDP43_v2,CHEMBL10760,-8.7
TDP43_v2,CHEMBL1076214,-8.7
TDP43_v2,CHEMBL1076656,-8.4
TDP43_v2,CHEMBL1077407,-8.7
TDP43_v2,CHEMBL10784,-9.3
TDP43_v2,CHEMBL1078513,-8.9
TDP43_v2,CHEMBL10826,-9.3
TDP43_v2,CHEMBL1089470,-9.2
TDP43_v2,CHEMBL1089969,-9.0
TDP43_v2,CHEMBL1090356,-8.8
TDP43_v2,CHEMBL1090649,-8.6
TDP43_v2,CHEMBL1091702,-8.4
TDP43_v2,CHEMBL1091740,-8.8
TDP43_v2,CHEMBL1092134,-9.5
TDP43_v2,CHEMBL1094870,-8.4
TDP43_v2,CHEMBL1095192,-8.6
TDP43_v2,CHEMBL10971,-8.4
TDP43_v2,CHEMBL1097899,-8.7
TDP43_v2,CHEMBL10981,-8.5
TDP43_v2,CHEMBL11014,-8.7
TDP43_v2,CHEMBL11024,-9.0
TDP43_v2,CHEMBL11025,-9.3
TDP43_v2,CHEMBL11131,-9.1
TDP43_v2,CHEMBL11149,-8.4
TDP43_v2,CHEMBL11174,-8.4
TDP43_v2,CHEMBL11243,-8.4
TDP43_v2,CHEMBL11349,-8.8
TDP43_v2,CHEMBL11370,-8.5
TDP43_v2,CHEMBL11435,-8.9
TDP43_v2,CHEMBL11508,-8.7
TDP43_v2,CHEMBL11509,-8.5
TDP43_v2,CHEMBL11532,-8.7
TDP43_v2,CHEMBL11533,-9.3
TDP43_v2,CHEMBL11550,-8.6
TDP43_v2,CHEMBL1162097,-9.7
TDP43_v2,CHEMBL11625,-9.6
TDP43_v2,CHEMBL1163203,-9.1
TDP43_v2,CHEMBL1163204,-8.5
TDP43_v2,CHEMBL1163216,-8.6
TDP43_v2,CHEMBL1163217,-9.1
TDP43_v2,CHEMBL1163227,-8.8
TDP43_v2,CHEMBL1163245,-8.6
TDP43_v2,CHEMBL1163325,-9.7
TDP43_v2,CHEMBL1163360,-9.0
TDP43_v2,CHEMBL1163458,-9.0
TDP43_v2,CHEMBL1163487,-8.7
TDP43_v2,CHEMBL1163498,-8.8
TDP43_v2,CHEMBL1163505,-8.5
TDP43_v2,CHEMBL1163508,-8.6
TDP43_v2,CHEMBL1163511,-8.4
TDP43_v2,CHEMBL1163518,-9.6
TDP43_v2,CHEMBL1163540,-9.6
TDP43_v2,CHEMBL1163545,-9.5
TDP43_v2,CHEMBL1163553,-9.3
TDP43_v2,CHEMBL1163559,-9.8
TDP43_v2,CHEMBL1163565,-8.7
TDP43_v2,CHEMBL1163566,-8.7
TDP43_v2,CHEMBL1163581,-8.4
TDP43_v2,CHEMBL1163584,-8.8
TDP43_v2,CHEMBL1163605,-9.5
TDP43_v2,CHEMBL1163606,-9.0
TDP43_v2,CHEMBL1163607,-8.4
TDP43_v2,CHEMBL11687,-8.7
TDP43_v2,CHEMBL11708,-8.5
TDP43_v2,CHEMBL11745,-9.2
TDP43_v2,CHEMBL11765,-8.5
TDP43_v2,CHEMBL11768,-8.8
TDP43_v2,CHEMBL11778,-9.5
TDP43_v2,CHEMBL11782,-8.8
TDP43_v2,CHEMBL11785,-8.9
TDP43_v2,CHEMBL11786,-9.0
TDP43_v2,CHEMBL1178861,-9.2
TDP43_v2,CHEMBL11791,-8.6
TDP43_v2,CHEMBL11812,-9.5
TDP43_v2,CHEMBL1183295,-8.4
TDP43_v2,CHEMBL1183442,-8.5
TDP43_v2,CHEMBL11836,-8.4
TDP43_v2,CHEMBL11895,-8.5
TDP43_v2,CHEMBL11899,-9.3
TDP43_v2,CHEMBL11905,-9.2
TDP43_v2,CHEMBL11920,-8.8
TDP43_v2,CHEMBL11921,-8.4
TDP43_v2,CHEMBL11950,-8.5
TDP43_v2,CHEMBL12004,-8.7
TDP43_v2,CHEMBL1200681,-8.8
TDP43_v2,CHEMBL12018,-9.3
TDP43_v2,CHEMBL12036,-8.8
TDP43_v2,CHEMBL1204490,-8.7
TDP43_v2,CHEMBL1204537,-8.8
TDP43_v2,CHEMBL1206282,-8.5
TDP43_v2,CHEMBL1206351,-9.4
TDP43_v2,CHEMBL12064,-8.8
TDP43_v2,CHEMBL1206417,-8.7
TDP43_v2,CHEMBL1206448,-8.7
TDP43_v2,CHEMBL1206453,-8.5
TDP43_v2,CHEMBL1206471,-8.9
TDP43_v2,CHEMBL1206500,-9.2
TDP43_v2,CHEMBL1206507,-8.7
TDP43_v2,CHEMBL1206701,-8.9
TDP43_v2,CHEMBL1206704,-8.4
TDP43_v2,CHEMBL1206876,-8.4
TDP43_v2,CHEMBL1206916,-8.5
TDP43_v2,CHEMBL1207005,-8.5
TDP43_v2,CHEMBL1207187,-8.5
TDP43_v2,CHEMBL1207239,-8.8
TDP43_v2,CHEMBL1207287,-8.6
TDP43_v2,CHEMBL1207384,-8.4
TDP43_v2,CHEMBL1207392,-8.4
TDP43_v2,CHEMBL1207472,-8.4
TDP43_v2,CHEMBL1207567,-8.8
TDP43_v2,CHEMBL1207638,-8.4
TDP43_v2,CHEMBL1207695,-8.5
TDP43_v2,CHEMBL1207916,-8.5
TDP43_v2,CHEMBL1207920,-9.1
TDP43_v2,CHEMBL1208034,-8.4
TDP43_v2,CHEMBL1208083,-8.7
TDP43_v2,CHEMBL1208131,-8.7
TDP43_v2,CHEMBL1208432,-8.4
TDP43_v2,CHEMBL1208433,-8.9
TDP43_v2,CHEMBL1208809,-8.4
TDP43_v2,CHEMBL1208812,-8.9
TDP43_v2,CHEMBL1210014,-8.4
TDP43_v2,CHEMBL1210092,-8.5
TDP43_v2,CHEMBL1210149,-9.0
TDP43_v2,CHEMBL1210444,-9.2
TDP43_v2,CHEMBL1210487,-8.4
TDP43_v2,CHEMBL1210488,-8.7
TDP43_v2,CHEMBL1210515,-9.3
TDP43_v2,CHEMBL1210517,-8.8
TDP43_v2,CHEMBL1210518,-8.5
TDP43_v2,CHEMBL1210537,-8.4
TDP43_v2,CHEMBL1210538,-8.7
TDP43_v2,CHEMBL1210539,-9.7
TDP43_v2,CHEMBL1210540,-8.6
TDP43_v2,CHEMBL1210547,-8.4
TDP43_v2,CHEMBL1210551,-8.8
TDP43_v2,CHEMBL1210552,-8.4
TDP43_v2,CHEMBL1210579,-8.5
TDP43_v2,CHEMBL1210605,-9.3
TDP43_v2,CHEMBL1210606,-8.8
TDP43_v2,CHEMBL1210612,-8.4
TDP43_v2,CHEMBL1210614,-8.4
TDP43_v2,CHEMBL1210640,-9.1
TDP43_v2,CHEMBL1210641,-8.7
TDP43_v2,CHEMBL1210643,-9.3
TDP43_v2,CHEMBL1210671,-8.8
TDP43_v2,CHEMBL1210672,-8.5
TDP43_v2,CHEMBL1210674,-8.4
TDP43_v2,CHEMBL1210675,-8.6
TDP43_v2,CHEMBL1210677,-8.8
TDP43_v2,CHEMBL1210718,-9.0
TDP43_v2,CHEMBL1210729,-8.4
TDP43_v2,CHEMBL1210731,-8.4
TDP43_v2,CHEMBL1210736,-8.6
TDP43_v2,CHEMBL1210737,-8.7
TDP43_v2,CHEMBL1210767,-9.1
TDP43_v2,CHEMBL1210783,-8.5
TDP43_v2,CHEMBL1210800,-9.2
TDP43_v2,CHEMBL1210801,-8.6
TDP43_v2,CHEMBL1210803,-9.4
TDP43_v2,CHEMBL1210805,-9.2
TDP43_v2,CHEMBL1210813,-8.5
TDP43_v2,CHEMBL1210814,-8.7
TDP43_v2,CHEMBL1210815,-8.7
TDP43_v2,CHEMBL1210816,-8.4
TDP43_v2,CHEMBL1210840,-8.5
TDP43_v2,CHEMBL1210863,-8.7
TDP43_v2,CHEMBL1210866,-8.8
TDP43_v2,CHEMBL1210872,-8.9
TDP43_v2,CHEMBL1210874,-9.2
TDP43_v2,CHEMBL1210877,-8.8
TDP43_v2,CHEMBL1210902,-8.6
TDP43_v2,CHEMBL1210963,-9.3
TDP43_v2,CHEMBL1214096,-9.2
TDP43_v2,CHEMBL12143,-8.4
TDP43_v2,CHEMBL1214531,-8.4
TDP43_v2,CHEMBL12225,-8.6
TDP43_v2,CHEMBL1222706,-9.2
TDP43_v2,CHEMBL12228,-8.8
TDP43_v2,CHEMBL12312,-8.7
TDP43_v2,CHEMBL12375,-8.7
TDP43_v2,CHEMBL1240561,-8.5
TDP43_v2,CHEMBL12416,-9.0
TDP43_v2,CHEMBL1242061,-8.5
TDP43_v2,CHEMBL1242261,-8.5
TDP43_v2,CHEMBL1242312,-8.6
TDP43_v2,CHEMBL1242334,-8.6
TDP43_v2,CHEMBL1242341,-8.5
TDP43_v2,CHEMBL1242342,-8.4
TDP43_v2,CHEMBL1242345,-9.4
TDP43_v2,CHEMBL1242353,-8.7
TDP43_v2,CHEMBL1242382,-8.7
TDP43_v2,CHEMBL1242434,-8.4
TDP43_v2,CHEMBL1242447,-8.8
TDP43_v2,CHEMBL1242461,-8.4
TDP43_v2,CHEMBL1242495,-9.2
TDP43_v2,CHEMBL1242504,-8.6
TDP43_v2,CHEMBL1242539,-8.6
TDP43_v2,CHEMBL1242623,-9.4
TDP43_v2,CHEMBL1242630,-8.7
TDP43_v2,CHEMBL1242631,-8.7
TDP43_v2,CHEMBL1242676,-8.8
TDP43_v2,CHEMBL1242683,-8.9
TDP43_v2,CHEMBL1242713,-8.5
TDP43_v2,CHEMBL1242739,-9.1
TDP43_v2,CHEMBL1242758,-8.6
TDP43_v2,CHEMBL1242767,-8.4
TDP43_v2,CHEMBL1242769,-8.4
TDP43_v2,CHEMBL1242790,-8.6
TDP43_v2,CHEMBL1242809,-8.7
TDP43_v2,CHEMBL1242810,-10.0
TDP43_v2,CHEMBL1242815,-8.7
TDP43_v2,CHEMBL1242817,-8.7
TDP43_v2,CHEMBL1242835,-8.5
TDP43_v2,CHEMBL1242845,-8.9
TDP43_v2,CHEMBL1242888,-8.6
TDP43_v2,CHEMBL1242905,-10.0
TDP43_v2,CHEMBL1242906,-8.8
TDP43_v2,CHEMBL1242951,-8.7
TDP43_v2,CHEMBL1242968,-8.4
TDP43_v2,CHEMBL1242980,-8.4
TDP43_v2,CHEMBL1243011,-9.2
TDP43_v2,CHEMBL1243042,-8.5
TDP43_v2,CHEMBL1243052,-8.9
TDP43_v2,CHEMBL1243078,-8.9
TDP43_v2,CHEMBL1243140,-8.5
TDP43_v2,CHEMBL1243200,-9.2
TDP43_v2,CHEMBL1243230,-8.4
TDP43_v2,CHEMBL1243265,-9.6
TDP43_v2,CHEMBL1243288,-9.2
TDP43_v2,CHEMBL1243298,-8.5
TDP43_v2,CHEMBL1243319,-9.1
TDP43_v2,CHEMBL1243326,-9.5
TDP43_v2,CHEMBL1243349,-8.4
TDP43_v2,CHEMBL1243388,-8.6
TDP43_v2,CHEMBL12460,-9.0
TDP43_v2,CHEMBL124937,-8.6
TDP43_v2,CHEMBL12514,-8.5
TDP43_v2,CHEMBL12542,-8.4
TDP43_v2,CHEMBL12566,-8.4
TDP43_v2,CHEMBL12645,-8.7
TDP43_v2,CHEMBL12848,-8.8
TDP43_v2,CHEMBL12906,-8.4
TDP43_v2,CHEMBL12987,-9.2
TDP43_v2,CHEMBL12989,-8.6
TDP43_v2,CHEMBL13078,-8.4
TDP43_v2,CHEMBL13137,-8.5
TDP43_v2,CHEMBL1332994,-8.7
TDP43_v2,CHEMBL13347,-9.3
TDP43_v2,CHEMBL13411,-8.8
TDP43_v2,CHEMBL13436,-8.8
TDP43_v2,CHEMBL135,-8.9
TDP43_v2,CHEMBL13505,-8.7
TDP43_v2,CHEMBL1354146,-9.5
TDP43_v2,CHEMBL1354521,-8.4
TDP43_v2,CHEMBL1355230,-8.8
TDP43_v2,CHEMBL13565,-8.7
TDP43_v2,CHEMBL13578,-9.0
TDP43_v2,CHEMBL13588,-8.5
TDP43_v2,CHEMBL13602,-8.6
TDP43_v2,CHEMBL13609,-9.7
TDP43_v2,CHEMBL13642,-9.8
TDP43_v2,CHEMBL1366713,-8.4
TDP43_v2,CHEMBL1367070,-8.6
TDP43_v2,CHEMBL13687,-8.4
TDP43_v2,CHEMBL13694,-8.8
TDP43_v2,CHEMBL13712,-8.5
TDP43_v2,CHEMBL13716,-8.7
TDP43_v2,CHEMBL1373390,-8.7
TDP43_v2,CHEMBL13739,-8.5
TDP43_v2,CHEMBL13745,-8.6
TDP43_v2,CHEMBL13816,-9.0
TDP43_v2,CHEMBL13830,-8.4
TDP43_v2,CHEMBL13841,-9.0
TDP43_v2,CHEMBL13850,-8.9
TDP43_v2,CHEMBL13866,-8.5
TDP43_v2,CHEMBL13950,-8.4
TDP43_v2,CHEMBL1395177,-8.4
TDP43_v2,CHEMBL13972,-8.7
TDP43_v2,CHEMBL13979,-9.0
TDP43_v2,CHEMBL14026,-8.6
TDP43_v2,CHEMBL14048,-9.1
TDP43_v2,CHEMBL14089,-9.3
TDP43_v2,CHEMBL14125,-8.5
TDP43_v2,CHEMBL14149,-8.4
TDP43_v2,CHEMBL1418541,-8.7
TDP43_v2,CHEMBL14187,-10.0
TDP43_v2,CHEMBL1422628,-8.4
TDP43_v2,CHEMBL14228,-9.7
TDP43_v2,CHEMBL14272,-8.6
TDP43_v2,CHEMBL14316,-8.5
TDP43_v2,CHEMBL14329,-8.7
TDP43_v2,CHEMBL1435510,-8.6
TDP43_v2,CHEMBL14389,-8.4
TDP43_v2,CHEMBL14408,-8.8
TDP43_v2,CHEMBL1440958,-8.7
TDP43_v2,CHEMBL1441967,-9.7
TDP43_v2,CHEMBL14451,-8.7
TDP43_v2,CHEMBL14458,-8.4
TDP43_v2,CHEMBL14462,-8.8
TDP43_v2,CHEMBL14504,-8.7
TDP43_v2,CHEMBL1451971,-9.2
TDP43_v2,CHEMBL14557,-10.0
TDP43_v2,CHEMBL14565,-8.4
TDP43_v2,CHEMBL14605,-8.4
TDP43_v2,CHEMBL14606,-8.4
TDP43_v2,CHEMBL14668,-8.6
TDP43_v2,CHEMBL14682,-8.6
TDP43_v2,CHEMBL14697,-8.5
TDP43_v2,CHEMBL14763,-8.6
TDP43_v2,CHEMBL14819,-8.6
TDP43_v2,CHEMBL14866,-8.4
TDP43_v2,CHEMBL14895,-8.4
TDP43_v2,CHEMBL14917,-9.0
TDP43_v2,CHEMBL14944,-9.0
TDP43_v2,CHEMBL14955,-8.5
TDP43_v2,CHEMBL14995,-8.4
TDP43_v2,CHEMBL1501463,-8.4
TDP43_v2,CHEMBL15035,-9.1
TDP43_v2,CHEMBL15056,-8.6
TDP43_v2,CHEMBL1508434,-9.6
TDP43_v2,CHEMBL15114,-8.4
TDP43_v2,CHEMBL15120,-8.9
TDP43_v2,CHEMBL1512065,-8.5
TDP43_v2,CHEMBL15122,-8.4
TDP43_v2,CHEMBL1513171,-8.4
TDP43_v2,CHEMBL15174,-8.5
TDP43_v2,CHEMBL1524917,-8.6
TDP43_v2,CHEMBL15306,-8.7
TDP43_v2,CHEMBL1530826,-8.5
TDP43_v2,CHEMBL15407,-8.4
TDP43_v2,CHEMBL15419,-8.8
TDP43_v2,CHEMBL15431,-8.4
TDP43_v2,CHEMBL1546634,-8.5
TDP43_v2,CHEMBL15483,-8.8
TDP43_v2,CHEMBL15486,-8.5
TDP43_v2,CHEMBL15581,-8.6
TDP43_v2,CHEMBL15632,-8.8
TDP43_v2,CHEMBL15646,-8.4
TDP43_v2,CHEMBL157117,-8.4
TDP43_v2,CHEMBL15714,-8.6
TDP43_v2,CHEMBL15794,-8.4
TDP43_v2,CHEMBL158175,-8.5
TDP43_v2,CHEMBL1586151,-8.4
TDP43_v2,CHEMBL1590708,-8.4
TDP43_v2,CHEMBL15909,-9.0
TDP43_v2,CHEMBL1591882,-9.5
TDP43_v2,CHEMBL1592710,-8.5
TDP43_v2,CHEMBL1592725,-9.3
TDP43_v2,CHEMBL15933,-8.4
TDP43_v2,CHEMBL159567,-9.0
TDP43_v2,CHEMBL15985,-8.4
TDP43_v2,CHEMBL15996,-8.6
TDP43_v2,CHEMBL16010,-9.5
TDP43_v2,CHEMBL16016,-8.8
TDP43_v2,CHEMBL16143,-8.4
TDP43_v2,CHEMBL16146,-8.4
TDP43_v2,CHEMBL16151,-8.5
TDP43_v2,CHEMBL16195,-8.7
TDP43_v2,CHEMBL16202,-8.5
TDP43_v2,CHEMBL16215,-9.6
TDP43_v2,CHEMBL16216,-8.6
TDP43_v2,CHEMBL16234,-8.9
TDP43_v2,CHEMBL16254,-9.7
TDP43_v2,CHEMBL16257,-8.6
TDP43_v2,CHEMBL16299,-8.6
TDP43_v2,CHEMBL16374,-8.9
TDP43_v2,CHEMBL16400,-8.9
TDP43_v2,CHEMBL16446,-8.6
TDP43_v2,CHEMBL16468,-8.7
TDP43_v2,CHEMBL16488,-8.9
TDP43_v2,CHEMBL16529,-8.5
TDP43_v2,CHEMBL16536,-8.4
TDP43_v2,CHEMBL16551,-8.5
TDP43_v2,CHEMBL16564,-8.4
TDP43_v2,CHEMBL16589,-8.6
TDP43_v2,CHEMBL16598,-8.6
TDP43_v2,CHEMBL16620,-8.9
TDP43_v2,CHEMBL166209,-8.4
TDP43_v2,CHEMBL16625,-8.7
TDP43_v2,CHEMBL16703,-8.4
TDP43_v2,CHEMBL16773,-9.0
TDP43_v2,CHEMBL167929,-8.6
TDP43_v2,CHEMBL16795,-9.1
TDP43_v2,CHEMBL16911,-8.8
TDP43_v2,CHEMBL16916,-9.5
TDP43_v2,CHEMBL16948,-8.5
TDP43_v2,CHEMBL16958,-8.8
TDP43_v2,CHEMBL16965,-9.7
TDP43_v2,CHEMBL16983,-8.5
TDP43_v2,CHEMBL17022,-9.2
TDP43_v2,CHEMBL17023,-8.6
TDP43_v2,CHEMBL17028,-9.0
TDP43_v2,CHEMBL17031,-8.9
TDP43_v2,CHEMBL17072,-8.4
TDP43_v2,CHEMBL1708737,-9.1
TDP43_v2,CHEMBL17108,-9.9
TDP43_v2,CHEMBL17131,-8.4
TDP43_v2,CHEMBL17145,-8.5
TDP43_v2,CHEMBL17158,-8.7
TDP43_v2,CHEMBL17252,-8.4
TDP43_v2,CHEMBL17253,-8.5
TDP43_v2,CHEMBL17271,-8.6
TDP43_v2,CHEMBL1731606,-8.7
TDP43_v2,CHEMBL17332,-8.9
TDP43_v2,CHEMBL17358,-8.7
TDP43_v2,CHEMBL17363,-8.7
TDP43_v2,CHEMBL17427,-9.2
TDP43_v2,CHEMBL174668,-9.6
TDP43_v2,CHEMBL17481,-8.4
TDP43_v2,CHEMBL17515,-8.6
TDP43_v2,CHEMBL17530,-8.7
TDP43_v2,CHEMBL17580,-8.6
TDP43_v2,CHEMBL17590,-9.0
TDP43_v2,CHEMBL1760931,-8.5
TDP43_v2,CHEMBL17617,-8.5
TDP43_v2,CHEMBL17645,-8.9
TDP43_v2,CHEMBL1765742,-8.6
TDP43_v2,CHEMBL1766559,-8.5
TDP43_v2,CHEMBL17726,-8.4
TDP43_v2,CHEMBL17731,-9.8
TDP43_v2,CHEMBL17828,-9.2
TDP43_v2,CHEMBL17841,-8.6
TDP43_v2,CHEMBL1784105,-8.5
TDP43_v2,CHEMBL17866,-8.5
TDP43_v2,CHEMBL17911,-8.7
TDP43_v2,CHEMBL17930,-8.4
TDP43_v2,CHEMBL17934,-8.6
TDP43_v2,CHEMBL1795448,-8.9
TDP43_v2,CHEMBL1795523,-8.5
TDP43_v2,CHEMBL17956,-8.5
TDP43_v2,CHEMBL1795680,-8.5
TDP43_v2,CHEMBL1795744,-8.4
TDP43_v2,CHEMBL1795794,-8.6
TDP43_v2,CHEMBL1795801,-8.4
TDP43_v2,CHEMBL1795802,-8.6
TDP43_v2,CHEMBL1795854,-8.9
TDP43_v2,CHEMBL1795859,-8.5
TDP43_v2,CHEMBL1795876,-9.1
TDP43_v2,CHEMBL1795881,-8.4
TDP43_v2,CHEMBL1795882,-8.7
TDP43_v2,CHEMBL1795897,-9.1
TDP43_v2,CHEMBL1795898,-8.6
TDP43_v2,CHEMBL1795899,-9.5
TDP43_v2,CHEMBL1795920,-8.4
TDP43_v2,CHEMBL1796446,-8.5
TDP43_v2,CHEMBL1796448,-8.4
TDP43_v2,CHEMBL1796543,-8.4
TDP43_v2,CHEMBL1796545,-8.9
TDP43_v2,CHEMBL1796564,-9.1
TDP43_v2,CHEMBL1796565,-8.5
TDP43_v2,CHEMBL1796566,-8.7
TDP43_v2,CHEMBL1796807,-8.4
TDP43_v2,CHEMBL18012,-8.4
TDP43_v2,CHEMBL18013,-8.5
TDP43_v2,CHEMBL18055,-8.5
TDP43_v2,CHEMBL1808478,-8.5
TDP43_v2,CHEMBL1808545,-8.7
TDP43_v2,CHEMBL1808742,-8.4
TDP43_v2,CHEMBL1808757,-8.6
TDP43_v2,CHEMBL1808762,-8.6
TDP43_v2,CHEMBL1808764,-8.7
TDP43_v2,CHEMBL1808768,-9.1
TDP43_v2,CHEMBL1808770,-9.4
TDP43_v2,CHEMBL1808771,-8.8
TDP43_v2,CHEMBL1808787,-8.7
TDP43_v2,CHEMBL1809056,-8.5
TDP43_v2,CHEMBL1809186,-9.5
TDP43_v2,CHEMBL18132,-8.8
TDP43_v2,CHEMBL18154,-8.4
TDP43_v2,CHEMBL18155,-8.8
TDP43_v2,CHEMBL18189,-9.3
TDP43_v2,CHEMBL18200,-9.2
TDP43_v2,CHEMBL18210,-9.2
TDP43_v2,CHEMBL18304,-10.0
TDP43_v2,CHEMBL18323,-8.4
TDP43_v2,CHEMBL18333,-8.9
TDP43_v2,CHEMBL18339,-8.9
TDP43_v2,CHEMBL18381,-8.8
TDP43_v2,CHEMBL18392,-8.7
TDP43_v2,CHEMBL18453,-8.4
TDP43_v2,CHEMBL18456,-8.4
TDP43_v2,CHEMBL18501,-8.9
TDP43_v2,CHEMBL18518,-8.4
TDP43_v2,CHEMBL18551,-8.7
TDP43_v2,CHEMBL18564,-9.0
TDP43_v2,CHEMBL18573,-9.5
TDP43_v2,CHEMBL1857851,-8.8
TDP43_v2,CHEMBL1857908,-8.8
TDP43_v2,CHEMBL1857924,-9.3
TDP43_v2,CHEMBL1857968,-8.6
TDP43_v2,CHEMBL1858013,-9.3
TDP43_v2,CHEMBL1858020,-8.8
TDP43_v2,CHEMBL1858096,-8.5
TDP43_v2,CHEMBL1858169,-8.6
TDP43_v2,CHEMBL1858185,-8.7
TDP43_v2,CHEMBL1858208,-9.3
TDP43_v2,CHEMBL1858233,-9.0
TDP43_v2,CHEMBL1858286,-8.8
TDP43_v2,CHEMBL1858313,-9.0
TDP43_v2,CHEMBL1858320,-9.4
TDP43_v2,CHEMBL1858343,-8.7
TDP43_v2,CHEMBL1858348,-8.6
TDP43_v2,CHEMBL1858351,-8.8
TDP43_v2,CHEMBL1858371,-9.1
TDP43_v2,CHEMBL1858444,-9.1
TDP43_v2,CHEMBL1858494,-9.0
TDP43_v2,CHEMBL1858509,-8.5
