target,ligand,afinidad
SOD1,CHEMBL512550,-4.8
SOD1,CHEMBL512560,-4.8
SOD1,CHEMBL512580,-4.8
SOD1,CHEMBL512626,-4.8
SOD1,CHEMBL512645,-4.8
SOD1,CHEMBL51265,-4.8
SOD1,CHEMBL512665,-4.8
SOD1,CHEMBL512698,-4.8
SOD1,CHEMBL512723,-4.8
SOD1,CHEMBL512736,-4.8
SOD1,CHEMBL512745,-4.8
SOD1,CHEMBL512749,-4.8
SOD1,CHEMBL512756,-4.8
SOD1,CHEMBL512761,-4.8
SOD1,CHEMBL512784,-4.8
SOD1,CHEMBL512793,-4.8
SOD1,CHEMBL512797,-4.8
SOD1,CHEMBL512857,-4.8
SOD1,CHEMBL512865,-4.8
SOD1,CHEMBL512902,-4.8
SOD1,CHEMBL512910,-4.8
SOD1,CHEMBL512911,-4.8
SOD1,CHEMBL512924,-4.8
SOD1,CHEMBL512934,-4.8
SOD1,CHEMBL512947,-4.8
SOD1,CHEMBL512970,-4.8
SOD1,CHEMBL512993,-4.8
SOD1,CHEMBL513012,-4.8
SOD1,CHEMBL513074,-4.8
SOD1,CHEMBL513104,-4.8
SOD1,CHEMBL513108,-4.8
SOD1,CHEMBL513121,-4.8
SOD1,CHEMBL513122,-4.8
SOD1,CHEMBL513139,-4.8
SOD1,CHEMBL51316,-4.8
SOD1,CHEMBL513233,-4.8
SOD1,CHEMBL513268,-4.8
SOD1,CHEMBL513271,-4.8
SOD1,CHEMBL513291,-4.8
SOD1,CHEMBL513298,-4.8
SOD1,CHEMBL513353,-4.8
SOD1,CHEMBL513411,-4.8
SOD1,CHEMBL513434,-4.8
SOD1,CHEMBL513448,-4.8
SOD1,CHEMBL513471,-4.8
SOD1,CHEMBL513472,-4.8
SOD1,CHEMBL513528,-4.8
SOD1,CHEMBL513561,-4.8
SOD1,CHEMBL513573,-4.8
SOD1,CHEMBL513618,-4.8
SOD1,CHEMBL51361,-4.8
SOD1,CHEMBL513624,-4.8
SOD1,CHEMBL513645,-4.8
SOD1,CHEMBL513678,-4.8
SOD1,CHEMBL513702,-4.8
SOD1,CHEMBL513745,-4.8
SOD1,CHEMBL51375,-4.8
SOD1,CHEMBL51377,-4.8
SOD1,CHEMBL513781,-4.8
SOD1,CHEMBL513783,-4.8
SOD1,CHEMBL51378,-4.8
SOD1,CHEMBL513795,-4.8
SOD1,CHEMBL513797,-4.8
SOD1,CHEMBL513798,-4.8
SOD1,CHEMBL513810,-4.8
SOD1,CHEMBL513826,-4.8
SOD1,CHEMBL51384,-4.8
SOD1,CHEMBL513853,-4.8
SOD1,CHEMBL513874,-4.8
SOD1,CHEMBL513926,-4.8
SOD1,CHEMBL513956,-4.8
SOD1,CHEMBL514001,-4.8
SOD1,CHEMBL514044,-4.8
SOD1,CHEMBL514073,-4.8
SOD1,CHEMBL514097,-4.8
SOD1,CHEMBL514107,-4.8
SOD1,CHEMBL514168,-4.8
SOD1,CHEMBL514171,-4.8
SOD1,CHEMBL514193,-4.8
SOD1,CHEMBL514243,-4.8
SOD1,CHEMBL514302,-4.8
SOD1,CHEMBL514309,-4.8
SOD1,CHEMBL514357,-4.8
SOD1,CHEMBL514365,-4.8
SOD1,CHEMBL514461,-4.8
SOD1,CHEMBL514463,-4.8
SOD1,CHEMBL514477,-4.8
SOD1,CHEMBL514520,-4.8
SOD1,CHEMBL51453,-4.8
SOD1,CHEMBL514589,-4.8
SOD1,CHEMBL514617,-4.8
SOD1,CHEMBL514649,-4.8
SOD1,CHEMBL514656,-4.8
SOD1,CHEMBL514692,-4.8
SOD1,CHEMBL514770,-4.8
SOD1,CHEMBL514830,-4.8
SOD1,CHEMBL51483,-4.8
SOD1,CHEMBL514850,-4.8
SOD1,CHEMBL514955,-4.8
SOD1,CHEMBL51498,-4.8
SOD1,CHEMBL514991,-4.8
SOD1,CHEMBL514999,-4.8
SOD1,CHEMBL515022,-4.8
SOD1,CHEMBL515039,-4.8
SOD1,CHEMBL515142,-4.8
SOD1,CHEMBL515192,-4.8
SOD1,CHEMBL515199,-4.8
SOD1,CHEMBL515203,-4.8
SOD1,CHEMBL515256,-4.8
SOD1,CHEMBL515266,-4.8
SOD1,CHEMBL515284,-4.8
SOD1,CHEMBL515293,-4.8
SOD1,CHEMBL515301,-4.8
SOD1,CHEMBL515373,-4.8
SOD1,CHEMBL515384,-4.8
SOD1,CHEMBL515411,-4.8
SOD1,CHEMBL515416,-4.8
SOD1,CHEMBL515474,-4.8
SOD1,CHEMBL515517,-4.8
SOD1,CHEMBL515546,-4.8
SOD1,CHEMBL515552,-4.8
SOD1,CHEMBL515651,-4.8
SOD1,CHEMBL515697,-4.8
SOD1,CHEMBL515714,-4.8
SOD1,CHEMBL515718,-4.8
SOD1,CHEMBL515731,-4.8
SOD1,CHEMBL515751,-4.8
SOD1,CHEMBL515755,-4.8
SOD1,CHEMBL51575,-4.8
SOD1,CHEMBL515854,-4.8
SOD1,CHEMBL515856,-4.8
SOD1,CHEMBL515859,-4.8
SOD1,CHEMBL515866,-4.8
SOD1,CHEMBL515877,-4.8
SOD1,CHEMBL515891,-4.8
SOD1,CHEMBL515912,-4.8
SOD1,CHEMBL515957,-4.8
SOD1,CHEMBL51596,-4.8
SOD1,CHEMBL516020,-4.8
SOD1,CHEMBL516024,-4.8
SOD1,CHEMBL516038,-4.8
SOD1,CHEMBL516040,-4.8
SOD1,CHEMBL516047,-4.8
SOD1,CHEMBL516057,-4.8
SOD1,CHEMBL516077,-4.8
SOD1,CHEMBL516078,-4.8
SOD1,CHEMBL516100,-4.8
SOD1,CHEMBL516102,-4.8
SOD1,CHEMBL516137,-4.8
SOD1,CHEMBL516165,-4.8
SOD1,CHEMBL516211,-4.8
SOD1,CHEMBL516218,-4.8
SOD1,CHEMBL516220,-4.8
SOD1,CHEMBL516257,-4.8
SOD1,CHEMBL516271,-4.8
SOD1,CHEMBL516342,-4.8
SOD1,CHEMBL516390,-4.8
SOD1,CHEMBL516414,-4.8
SOD1,CHEMBL516419,-4.8
SOD1,CHEMBL516425,-4.8
SOD1,CHEMBL516495,-4.8
SOD1,CHEMBL516531,-4.8
SOD1,CHEMBL516551,-4.8
SOD1,CHEMBL516666,-4.8
SOD1,CHEMBL516695,-4.8
SOD1,CHEMBL516723,-4.8
SOD1,CHEMBL516730,-4.8
SOD1,CHEMBL516761,-4.8
SOD1,CHEMBL516808,-4.8
SOD1,CHEMBL516835,-4.8
SOD1,CHEMBL516883,-4.8
SOD1,CHEMBL516886,-4.8
SOD1,CHEMBL516915,-4.8
SOD1,CHEMBL51692,-4.8
SOD1,CHEMBL516931,-4.8
SOD1,CHEMBL517008,-4.8
SOD1,CHEMBL517067,-4.8
SOD1,CHEMBL517075,-4.8
SOD1,CHEMBL517076,-4.8
SOD1,CHEMBL517094,-4.8
SOD1,CHEMBL517137,-4.8
SOD1,CHEMBL517141,-4.8
SOD1,CHEMBL517165,-4.8
SOD1,CHEMBL517175,-4.8
SOD1,CHEMBL517201,-4.8
SOD1,CHEMBL517227,-4.8
SOD1,CHEMBL517243,-4.8
SOD1,CHEMBL517252,-4.8
SOD1,CHEMBL517260,-4.8
SOD1,CHEMBL517268,-4.8
SOD1,CHEMBL517323,-4.8
SOD1,CHEMBL517345,-4.8
SOD1,CHEMBL517401,-4.8
SOD1,CHEMBL517414,-4.8
SOD1,CHEMBL517424,-4.8
SOD1,CHEMBL517475,-4.8
SOD1,CHEMBL517526,-4.8
SOD1,CHEMBL517531,-4.8
SOD1,CHEMBL517557,-4.8
SOD1,CHEMBL517563,-4.8
SOD1,CHEMBL517636,-4.8
SOD1,CHEMBL517641,-4.8
SOD1,CHEMBL517652,-4.8
SOD1,CHEMBL517674,-4.8
SOD1,CHEMBL517685,-4.8
SOD1,CHEMBL517711,-4.8
SOD1,CHEMBL517718,-4.8
SOD1,CHEMBL517773,-4.8
SOD1,CHEMBL517812,-4.8
SOD1,CHEMBL517815,-4.8
SOD1,CHEMBL517830,-4.8
SOD1,CHEMBL51784,-4.8
SOD1,CHEMBL51788,-4.8
SOD1,CHEMBL517913,-4.8
SOD1,CHEMBL517944,-4.8
SOD1,CHEMBL517970,-4.8
SOD1,CHEMBL518000,-4.8
SOD1,CHEMBL518038,-4.8
SOD1,CHEMBL518049,-4.8
SOD1,CHEMBL518050,-4.8
SOD1,CHEMBL518052,-4.8
SOD1,CHEMBL518115,-4.8
SOD1,CHEMBL518123,-4.8
SOD1,CHEMBL518135,-4.8
SOD1,CHEMBL518147,-4.8
SOD1,CHEMBL51814,-4.8
SOD1,CHEMBL518168,-4.8
SOD1,CHEMBL518169,-4.8
SOD1,CHEMBL518223,-4.8
SOD1,CHEMBL518269,-4.8
SOD1,CHEMBL518286,-4.8
SOD1,CHEMBL51828,-4.8
SOD1,CHEMBL518295,-4.8
SOD1,CHEMBL518316,-4.8
SOD1,CHEMBL518351,-4.8
SOD1,CHEMBL518375,-4.8
SOD1,CHEMBL518402,-4.8
SOD1,CHEMBL518426,-4.8
SOD1,CHEMBL518427,-4.8
SOD1,CHEMBL518439,-4.8
SOD1,CHEMBL518460,-4.8
SOD1,CHEMBL518465,-4.8
SOD1,CHEMBL518496,-4.8
SOD1,CHEMBL518518,-4.8
SOD1,CHEMBL518539,-4.8
SOD1,CHEMBL518549,-4.8
SOD1,CHEMBL518586,-4.8
SOD1,CHEMBL518600,-4.8
SOD1,CHEMBL518606,-4.8
SOD1,CHEMBL518688,-4.8
SOD1,CHEMBL518692,-4.8
SOD1,CHEMBL518704,-4.8
SOD1,CHEMBL518713,-4.8
SOD1,CHEMBL518743,-4.8
SOD1,CHEMBL518763,-4.8
SOD1,CHEMBL518857,-4.8
SOD1,CHEMBL518881,-4.8
SOD1,CHEMBL518916,-4.8
SOD1,CHEMBL518982,-4.8
SOD1,CHEMBL518994,-4.8
SOD1,CHEMBL518998,-4.8
SOD1,CHEMBL519022,-4.8
SOD1,CHEMBL519030,-4.8
SOD1,CHEMBL519058,-4.8
SOD1,CHEMBL519099,-4.8
SOD1,CHEMBL519115,-4.8
SOD1,CHEMBL519125,-4.8
SOD1,CHEMBL519171,-4.8
SOD1,CHEMBL519227,-4.8
SOD1,CHEMBL51922,-4.8
SOD1,CHEMBL519312,-4.8
SOD1,CHEMBL519313,-4.8
SOD1,CHEMBL519319,-4.8
SOD1,CHEMBL519349,-4.8
SOD1,CHEMBL519379,-4.8
SOD1,CHEMBL519380,-4.8
SOD1,CHEMBL519426,-4.8
SOD1,CHEMBL519494,-4.8
SOD1,CHEMBL519495,-4.8
SOD1,CHEMBL519498,-4.8
SOD1,CHEMBL519549,-4.8
SOD1,CHEMBL519574,-4.8
SOD1,CHEMBL519597,-4.8
SOD1,CHEMBL519649,-4.8
SOD1,CHEMBL519669,-4.8
SOD1,CHEMBL519715,-4.8
SOD1,CHEMBL519762,-4.8
SOD1,CHEMBL51981,-4.8
SOD1,CHEMBL519828,-4.8
SOD1,CHEMBL519847,-4.8
SOD1,CHEMBL519852,-4.8
SOD1,CHEMBL51988,-4.8
SOD1,CHEMBL519914,-4.8
SOD1,CHEMBL52008,-4.8
SOD1,CHEMBL520141,-4.8
SOD1,CHEMBL52015,-4.8
SOD1,CHEMBL520173,-4.8
SOD1,CHEMBL520193,-4.8
SOD1,CHEMBL520199,-4.8
SOD1,CHEMBL52024,-4.8
SOD1,CHEMBL520276,-4.8
SOD1,CHEMBL520308,-4.8
SOD1,CHEMBL520318,-4.8
SOD1,CHEMBL520328,-4.8
SOD1,CHEMBL520352,-4.8
SOD1,CHEMBL520353,-4.8
SOD1,CHEMBL520365,-4.8
SOD1,CHEMBL520367,-4.8
SOD1,CHEMBL520429,-4.8
SOD1,CHEMBL520447,-4.8
SOD1,CHEMBL520488,-4.8
SOD1,CHEMBL520505,-4.8
SOD1,CHEMBL52050,-4.8
SOD1,CHEMBL520515,-4.8
SOD1,CHEMBL520526,-4.8
SOD1,CHEMBL520533,-4.8
SOD1,CHEMBL520535,-4.8
SOD1,CHEMBL520556,-4.8
SOD1,CHEMBL520578,-4.8
SOD1,CHEMBL520664,-4.8
SOD1,CHEMBL520694,-4.8
SOD1,CHEMBL520699,-4.8
SOD1,CHEMBL520704,-4.8
SOD1,CHEMBL52072,-4.8
SOD1,CHEMBL520732,-4.8
SOD1,CHEMBL520739,-4.8
SOD1,CHEMBL520760,-4.8
SOD1,CHEMBL520804,-4.8
SOD1,CHEMBL52080,-4.8
SOD1,CHEMBL520810,-4.8
SOD1,CHEMBL520953,-4.8
SOD1,CHEMBL520986,-4.8
SOD1,CHEMBL521026,-4.8
SOD1,CHEMBL521027,-4.8
SOD1,CHEMBL521050,-4.8
SOD1,CHEMBL521082,-4.8
SOD1,CHEMBL521097,-4.8
SOD1,CHEMBL521121,-4.8
SOD1,CHEMBL521128,-4.8
SOD1,CHEMBL521167,-4.8
SOD1,CHEMBL521175,-4.8
SOD1,CHEMBL521191,-4.8
SOD1,CHEMBL521214,-4.8
SOD1,CHEMBL521238,-4.8
SOD1,CHEMBL521239,-4.8
SOD1,CHEMBL521269,-4.8
SOD1,CHEMBL521282,-4.8
SOD1,CHEMBL521291,-4.8
SOD1,CHEMBL521303,-4.8
SOD1,CHEMBL521308,-4.8
SOD1,CHEMBL52131,-4.8
SOD1,CHEMBL521321,-4.8
SOD1,CHEMBL521328,-4.8
SOD1,CHEMBL521368,-4.8
SOD1,CHEMBL521378,-4.8
SOD1,CHEMBL521392,-4.8
SOD1,CHEMBL52139,-4.8
SOD1,CHEMBL521401,-4.8
SOD1,CHEMBL521404,-4.8
SOD1,CHEMBL521412,-4.8
SOD1,CHEMBL521479,-4.8
SOD1,CHEMBL521485,-4.8
SOD1,CHEMBL521528,-4.8
SOD1,CHEMBL521539,-4.8
SOD1,CHEMBL521551,-4.8
SOD1,CHEMBL521567,-4.8
SOD1,CHEMBL521587,-4.8
SOD1,CHEMBL521595,-4.8
SOD1,CHEMBL521606,-4.8
SOD1,CHEMBL521607,-4.8
SOD1,CHEMBL521616,-4.8
SOD1,CHEMBL52164,-4.8
SOD1,CHEMBL521653,-4.8
SOD1,CHEMBL521762,-4.8
SOD1,CHEMBL521786,-4.8
SOD1,CHEMBL521790,-4.8
SOD1,CHEMBL521798,-4.8
SOD1,CHEMBL521847,-4.8
SOD1,CHEMBL521917,-4.8
SOD1,CHEMBL521983,-4.8
SOD1,CHEMBL522012,-4.8
SOD1,CHEMBL522026,-4.8
SOD1,CHEMBL522043,-4.8
SOD1,CHEMBL522045,-4.8
SOD1,CHEMBL522046,-4.8
SOD1,CHEMBL522063,-4.8
SOD1,CHEMBL522102,-4.8
SOD1,CHEMBL522116,-4.8
SOD1,CHEMBL522127,-4.8
SOD1,CHEMBL522156,-4.8
SOD1,CHEMBL522164,-4.8
SOD1,CHEMBL522168,-4.8
SOD1,CHEMBL522208,-4.8
SOD1,CHEMBL522234,-4.8
SOD1,CHEMBL522291,-4.8
SOD1,CHEMBL522298,-4.8
SOD1,CHEMBL52229,-4.8
SOD1,CHEMBL522319,-4.8
SOD1,CHEMBL522389,-4.8
SOD1,CHEMBL522390,-4.8
SOD1,CHEMBL522494,-4.8
SOD1,CHEMBL522591,-4.8
SOD1,CHEMBL522624,-4.8
SOD1,CHEMBL52263,-4.8
SOD1,CHEMBL52267,-4.8
SOD1,CHEMBL522727,-4.8
SOD1,CHEMBL522754,-4.8
SOD1,CHEMBL522759,-4.8
SOD1,CHEMBL522767,-4.8
SOD1,CHEMBL522795,-4.8
SOD1,CHEMBL522833,-4.8
SOD1,CHEMBL522868,-4.8
SOD1,CHEMBL52288,-4.8
SOD1,CHEMBL52289,-4.8
SOD1,CHEMBL52291,-4.8
SOD1,CHEMBL522960,-4.8
SOD1,CHEMBL523022,-4.8
SOD1,CHEMBL523026,-4.8
SOD1,CHEMBL523153,-4.8
SOD1,CHEMBL52319,-4.8
SOD1,CHEMBL523246,-4.8
SOD1,CHEMBL523390,-4.8
SOD1,CHEMBL523398,-4.8
SOD1,CHEMBL523401,-4.8
SOD1,CHEMBL523428,-4.8
SOD1,CHEMBL523436,-4.8
SOD1,CHEMBL523441,-4.8
SOD1,CHEMBL523443,-4.8
SOD1,CHEMBL52344,-4.8
SOD1,CHEMBL523464,-4.8
SOD1,CHEMBL52348,-4.8
SOD1,CHEMBL523575,-4.8
SOD1,CHEMBL523591,-4.8
SOD1,CHEMBL523626,-4.8
SOD1,CHEMBL523698,-4.8
SOD1,CHEMBL523700,-4.8
SOD1,CHEMBL523755,-4.8
SOD1,CHEMBL523794,-4.8
SOD1,CHEMBL523840,-4.8
SOD1,CHEMBL523937,-4.8
SOD1,CHEMBL523946,-4.8
SOD1,CHEMBL523947,-4.8
SOD1,CHEMBL52394,-4.8
SOD1,CHEMBL523960,-4.8
SOD1,CHEMBL524100,-4.8
SOD1,CHEMBL524141,-4.8
SOD1,CHEMBL524175,-4.8
SOD1,CHEMBL524238,-4.8
SOD1,CHEMBL52433,-4.8
SOD1,CHEMBL524372,-4.8
SOD1,CHEMBL524379,-4.8
SOD1,CHEMBL524391,-4.8
SOD1,CHEMBL524414,-4.8
SOD1,CHEMBL524458,-4.8
SOD1,CHEMBL524489,-4.8
SOD1,CHEMBL52466,-4.8
SOD1,CHEMBL524686,-4.8
SOD1,CHEMBL524766,-4.8
SOD1,CHEMBL524770,-4.8
SOD1,CHEMBL524789,-4.8
SOD1,CHEMBL524831,-4.8
SOD1,CHEMBL524974,-4.8
SOD1,CHEMBL52499,-4.8
SOD1,CHEMBL525008,-4.8
SOD1,CHEMBL525143,-4.8
SOD1,CHEMBL525147,-4.8
SOD1,CHEMBL525184,-4.8
SOD1,CHEMBL525314,-4.8
SOD1,CHEMBL52534,-4.8
SOD1,CHEMBL525374,-4.8
SOD1,CHEMBL52544,-4.8
SOD1,CHEMBL525483,-4.8
SOD1,CHEMBL525538,-4.8
SOD1,CHEMBL525548,-4.8
SOD1,CHEMBL525555,-4.8
SOD1,CHEMBL525627,-4.8
SOD1,CHEMBL525648,-4.8
SOD1,CHEMBL52566,-4.8
SOD1,CHEMBL525790,-4.8
SOD1,CHEMBL525791,-4.8
SOD1,CHEMBL52584,-4.8
SOD1,CHEMBL52590,-4.8
SOD1,CHEMBL525915,-4.8
SOD1,CHEMBL52593,-4.8
SOD1,CHEMBL525989,-4.8
SOD1,CHEMBL526039,-4.8
SOD1,CHEMBL526146,-4.8
SOD1,CHEMBL526168,-4.8
SOD1,CHEMBL526213,-4.8
SOD1,CHEMBL526296,-4.8
SOD1,CHEMBL526330,-4.8
SOD1,CHEMBL526456,-4.8
SOD1,CHEMBL52651,-4.8
SOD1,CHEMBL526568,-4.8
SOD1,CHEMBL526612,-4.8
SOD1,CHEMBL52668,-4.8
SOD1,CHEMBL52670,-4.8
SOD1,CHEMBL526882,-4.8
SOD1,CHEMBL526908,-4.8
SOD1,CHEMBL52697,-4.8
SOD1,CHEMBL527065,-4.8
SOD1,CHEMBL527075,-4.8
SOD1,CHEMBL527146,-4.8
SOD1,CHEMBL52714,-4.8
SOD1,CHEMBL52722,-4.8
SOD1,CHEMBL527296,-4.8
SOD1,CHEMBL527361,-4.8
SOD1,CHEMBL52747,-4.8
SOD1,CHEMBL527533,-4.8
SOD1,CHEMBL527553,-4.8
SOD1,CHEMBL527586,-4.8
SOD1,CHEMBL52758,-4.8
SOD1,CHEMBL527611,-4.8
SOD1,CHEMBL52761,-4.8
SOD1,CHEMBL52778,-4.8
SOD1,CHEMBL527812,-4.8
SOD1,CHEMBL52781,-4.8
SOD1,CHEMBL52787,-4.8
SOD1,CHEMBL527898,-4.8
SOD1,CHEMBL52827,-4.8
SOD1,CHEMBL52842,-4.8
SOD1,CHEMBL52855,-4.8
SOD1,CHEMBL52878,-4.8
SOD1,CHEMBL52879,-4.8
SOD1,CHEMBL52944,-4.8
SOD1,CHEMBL529517,-4.8
SOD1,CHEMBL52968,-4.8
SOD1,CHEMBL529865,-4.8
SOD1,CHEMBL529951,-4.8
SOD1,CHEMBL53015,-4.8
SOD1,CHEMBL53023,-4.8
SOD1,CHEMBL530690,-4.8
SOD1,CHEMBL53071,-4.8
SOD1,CHEMBL53089,-4.8
SOD1,CHEMBL53115,-4.8
SOD1,CHEMBL53121,-4.8
SOD1,CHEMBL53132,-4.8
SOD1,CHEMBL53157,-4.8
SOD1,CHEMBL53176,-4.8
SOD1,CHEMBL531989,-4.8
SOD1,CHEMBL53200,-4.8
SOD1,CHEMBL53219,-4.8
SOD1,CHEMBL53225,-4.8
SOD1,CHEMBL53258,-4.8
SOD1,CHEMBL53310,-4.8
SOD1,CHEMBL53311,-4.8
SOD1,CHEMBL53321,-4.8
SOD1,CHEMBL53347,-4.8
SOD1,CHEMBL53359,-4.8
SOD1,CHEMBL53385,-4.8
SOD1,CHEMBL53388,-4.8
SOD1,CHEMBL53499,-4.8
SOD1,CHEMBL53538,-4.8
SOD1,CHEMBL53574,-4.8
SOD1,CHEMBL53577,-4.8
SOD1,CHEMBL53578,-4.8
SOD1,CHEMBL53621,-4.8
SOD1,CHEMBL53730,-4.8
SOD1,CHEMBL53732,-4.8
SOD1,CHEMBL53784,-4.8
SOD1,CHEMBL53837,-4.8
SOD1,CHEMBL538385,-4.8
SOD1,CHEMBL53850,-4.8
SOD1,CHEMBL538901,-4.8
SOD1,CHEMBL53896,-4.8
SOD1,CHEMBL53897,-4.8
SOD1,CHEMBL53905,-4.8
SOD1,CHEMBL53911,-4.8
SOD1,CHEMBL53922,-4.8
SOD1,CHEMBL53940,-4.8
SOD1,CHEMBL53942,-4.8
SOD1,CHEMBL539921,-4.8
SOD1,CHEMBL54007,-4.8
SOD1,CHEMBL54049,-4.8
SOD1,CHEMBL54167,-4.8
SOD1,CHEMBL54195,-4.8
SOD1,CHEMBL54247,-4.8
SOD1,CHEMBL54263,-4.8
SOD1,CHEMBL54265,-4.8
SOD1,CHEMBL54292,-4.8
SOD1,CHEMBL54296,-4.8
SOD1,CHEMBL54298,-4.8
SOD1,CHEMBL54338,-4.8
SOD1,CHEMBL54346,-4.8
SOD1,CHEMBL54355,-4.8
SOD1,CHEMBL54369,-4.8
SOD1,CHEMBL54374,-4.8
SOD1,CHEMBL54384,-4.8
SOD1,CHEMBL54401,-4.8
SOD1,CHEMBL54415,-4.8
SOD1,CHEMBL54466,-4.8
SOD1,CHEMBL54498,-4.8
SOD1,CHEMBL54507,-4.8
SOD1,CHEMBL54567,-4.8
SOD1,CHEMBL54586,-4.8
SOD1,CHEMBL54611,-4.8
SOD1,CHEMBL54626,-4.8
SOD1,CHEMBL54650,-4.8
SOD1,CHEMBL54693,-4.8
SOD1,CHEMBL54694,-4.8
SOD1,CHEMBL54753,-4.8
SOD1,CHEMBL54773,-4.8
SOD1,CHEMBL54779,-4.8
SOD1,CHEMBL54787,-4.8
SOD1,CHEMBL54843,-4.8
SOD1,CHEMBL54902,-4.8
SOD1,CHEMBL54903,-4.8
SOD1,CHEMBL54931,-4.8
SOD1,CHEMBL54990,-4.8
SOD1,CHEMBL55026,-4.8
SOD1,CHEMBL55032,-4.8
SOD1,CHEMBL55059,-4.8
SOD1,CHEMBL55076,-4.8
SOD1,CHEMBL55084,-4.8
SOD1,CHEMBL550988,-4.8
SOD1,CHEMBL550990,-4.8
SOD1,CHEMBL551201,-4.8
SOD1,CHEMBL551276,-4.8
SOD1,CHEMBL551987,-4.8
SOD1,CHEMBL552124,-4.8
SOD1,CHEMBL552131,-4.8
SOD1,CHEMBL552134,-4.8
SOD1,CHEMBL55214,-4.8
SOD1,CHEMBL552195,-4.8
SOD1,CHEMBL55221,-4.8
SOD1,CHEMBL552273,-4.8
SOD1,CHEMBL55227,-4.8
SOD1,CHEMBL55230,-4.8
SOD1,CHEMBL55234,-4.8
SOD1,CHEMBL55235,-4.8
SOD1,CHEMBL552419,-4.8
SOD1,CHEMBL55241,-4.8
SOD1,CHEMBL55258,-4.8
SOD1,CHEMBL55259,-4.8
SOD1,CHEMBL55339,-4.8
SOD1,CHEMBL55351,-4.8
SOD1,CHEMBL553671,-4.8
SOD1,CHEMBL553686,-4.8
SOD1,CHEMBL55424,-4.8
SOD1,CHEMBL554510,-4.8
SOD1,CHEMBL55461,-4.8
SOD1,CHEMBL555034,-4.8
SOD1,CHEMBL555751,-4.8
SOD1,CHEMBL55605,-4.8
SOD1,CHEMBL556103,-4.8
SOD1,CHEMBL556295,-4.8
SOD1,CHEMBL55629,-4.8
SOD1,CHEMBL556335,-4.8
SOD1,CHEMBL55652,-4.8
SOD1,CHEMBL55673,-4.8
SOD1,CHEMBL55680,-4.8
SOD1,CHEMBL556899,-4.8
SOD1,CHEMBL556903,-4.8
SOD1,CHEMBL556931,-4.8
SOD1,CHEMBL556946,-4.8
SOD1,CHEMBL557077,-4.8
SOD1,CHEMBL557089,-4.8
SOD1,CHEMBL557096,-4.8
SOD1,CHEMBL557129,-4.8
SOD1,CHEMBL557190,-4.8
SOD1,CHEMBL557191,-4.8
SOD1,CHEMBL557267,-4.8
SOD1,CHEMBL557280,-4.8
SOD1,CHEMBL557298,-4.8
SOD1,CHEMBL557311,-4.8
SOD1,CHEMBL557353,-4.8
SOD1,CHEMBL557435,-4.8
SOD1,CHEMBL557440,-4.8
SOD1,CHEMBL557461,-4.8
SOD1,CHEMBL557475,-4.8
SOD1,CHEMBL557507,-4.8
SOD1,CHEMBL557521,-4.8
SOD1,CHEMBL557531,-4.8
SOD1,CHEMBL557535,-4.8
SOD1,CHEMBL557648,-4.8
SOD1,CHEMBL557651,-4.8
SOD1,CHEMBL557668,-4.8
SOD1,CHEMBL557733,-4.8
SOD1,CHEMBL557763,-4.8
SOD1,CHEMBL557770,-4.8
SOD1,CHEMBL557812,-4.8
SOD1,CHEMBL557900,-4.8
SOD1,CHEMBL55790,-4.8
SOD1,CHEMBL557921,-4.8
SOD1,CHEMBL557927,-4.8
SOD1,CHEMBL558055,-4.8
SOD1,CHEMBL558062,-4.8
SOD1,CHEMBL558067,-4.8
SOD1,CHEMBL558092,-4.8
SOD1,CHEMBL558109,-4.8
SOD1,CHEMBL558120,-4.8
SOD1,CHEMBL558123,-4.8
SOD1,CHEMBL55812,-4.8
SOD1,CHEMBL55813,-4.8
SOD1,CHEMBL558164,-4.8
SOD1,CHEMBL55824,-4.8
SOD1,CHEMBL558284,-4.8
SOD1,CHEMBL558292,-4.8
SOD1,CHEMBL558319,-4.8
SOD1,CHEMBL558462,-4.8
SOD1,CHEMBL558466,-4.8
SOD1,CHEMBL558478,-4.8
SOD1,CHEMBL558479,-4.8
SOD1,CHEMBL558505,-4.8
SOD1,CHEMBL558541,-4.8
SOD1,CHEMBL558655,-4.8
SOD1,CHEMBL558687,-4.8
SOD1,CHEMBL558717,-4.8
SOD1,CHEMBL558723,-4.8
SOD1,CHEMBL558732,-4.8
SOD1,CHEMBL558738,-4.8
SOD1,CHEMBL558804,-4.8
SOD1,CHEMBL558806,-4.8
SOD1,CHEMBL558858,-4.8
SOD1,CHEMBL558871,-4.8
SOD1,CHEMBL558882,-4.8
SOD1,CHEMBL558946,-4.8
SOD1,CHEMBL55894,-4.8
SOD1,CHEMBL55896,-4.8
SOD1,CHEMBL559001,-4.8
SOD1,CHEMBL559038,-4.8
SOD1,CHEMBL55904,-4.8
SOD1,CHEMBL559067,-4.8
SOD1,CHEMBL559129,-4.8
SOD1,CHEMBL559144,-4.8
SOD1,CHEMBL559191,-4.8
SOD1,CHEMBL559205,-4.8
SOD1,CHEMBL559245,-4.8
SOD1,CHEMBL559271,-4.8
SOD1,CHEMBL559336,-4.8
SOD1,CHEMBL559417,-4.8
SOD1,CHEMBL559441,-4.8
SOD1,CHEMBL55948,-4.8
SOD1,CHEMBL559510,-4.8
SOD1,CHEMBL559679,-4.8
SOD1,CHEMBL559726,-4.8
