name,chembl_id,smiles
ALMOTRIPTAN MALATE,CHEMBL1200521,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12.O=C(O)CC(O)C(=O)O
AVOBENZONE,CHEMBL1200522,COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1
CEFAZOLIN SODIUM,CHEMBL1200523,Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1.[Na+]
ATRACURIUM BESYLATE,CHEMBL1200527,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC.O=S(=O)([O-])c1ccccc1.O=S(=O)([O-])c1ccccc1
CEFOXITIN SODIUM,CHEMBL1200530,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@@H]21.[Na+]
ALFENTANIL HYDROCHLORIDE,CHEMBL1200531,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1.Cl
METHDILAZINE HYDROCHLORIDE,CHEMBL1200532,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1.Cl
MOEXIPRIL HYDROCHLORIDE,CHEMBL1200534,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O.Cl
BETAMETHASONE ACETATE,CHEMBL1200538,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
CALCIUM CARBONATE,CHEMBL1200539,O=C([O-])[O-].[Ca+2]
AMBENONIUM CHLORIDE,CHEMBL1200541,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl.[Cl-].[Cl-]
DESOXYCORTICOSTERONE ACETATE,CHEMBL1200542,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
ANILERIDINE PHOSPHATE,CHEMBL1200543,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1.O=P(O)(O)O
CEPHALEXIN,CHEMBL1200544,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1.O
DIFLORASONE DIACETATE,CHEMBL1200545,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
RAPACURONIUM BROMIDE,CHEMBL1200549,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1.[Br-]
ANTAZOLINE PHOSPHATE,CHEMBL1200550,O=P(O)(O)O.c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1
LACTIC ACID,CHEMBL1200559,CC(O)C(=O)O
GUANABENZ ACETATE,CHEMBL1200560,CC(=O)O.N=C(N)N/N=C/c1c(Cl)cccc1Cl
DOXAZOSIN MESYLATE,CHEMBL1200561,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC.CS(=O)(=O)O
HYDROCORTISONE VALERATE,CHEMBL1200562,CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
CERIVASTATIN SODIUM,CHEMBL1200563,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1.[Na+]
CAFFEINE CITRATE,CHEMBL1200569,Cn1c(=O)c2c(ncn2C)n(C)c1=O.O=C(O)CC(O)(CC(=O)O)C(=O)O
MEGLUMINE,CHEMBL1200570,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
MAGNESIUM OXIDE,CHEMBL1200572,O=[Mg]
SODIUM CHLORIDE,CHEMBL1200574,[Cl-].[Na+]
CYSTEAMINE BITARTRATE,CHEMBL1200577,NCCS.O=C(O)[C@H](O)[C@@H](O)C(=O)O
THEOPHYLLINE SODIUM GLYCINATE,CHEMBL1200578,Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCC(=O)[O-].[Na+]
SULFOXONE SODIUM,CHEMBL1200580,O=S([O-])CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)[O-])cc2)cc1.[Na+].[Na+]
DIATRIZOATE SODIUM,CHEMBL1200581,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I.[Na+]
AMINOLEVULINIC ACID HYDROCHLORIDE,CHEMBL1200582,Cl.NCC(=O)CCC(=O)O
AMINOSALICYLATE POTASSIUM,CHEMBL1200584,Nc1ccc(C(=O)[O-])c(O)c1.[K+]
OXYMETHOLONE,CHEMBL1200585,C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
PRILOCAINE HYDROCHLORIDE,CHEMBL1200586,CCCNC(C)C(=O)Nc1ccccc1C.Cl
CLINDAMYCIN HYDROCHLORIDE,CHEMBL1200588,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1.Cl
DESOXYCORTICOSTERONE PIVALATE,CHEMBL1200592,CC(C)(C)C(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
CHLORPHENTERMINE HYDROCHLORIDE,CHEMBL1200595,CC(C)(N)Cc1ccc(Cl)cc1.Cl
CHLOROXINE,CHEMBL1200596,Oc1c(Cl)cc(Cl)c2cccnc12
ETIDOCAINE HYDROCHLORIDE,CHEMBL1200597,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C.Cl
DIETHYLSTILBESTROL DIPHOSPHATE,CHEMBL1200598,CC/C(=C(/CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1
DIFENOXIN HYDROCHLORIDE,CHEMBL1200599,Cl.N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1
FLUOROMETHOLONE,CHEMBL1200600,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
NARATRIPTAN HYDROCHLORIDE,CHEMBL1200601,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1.Cl
TROPICAMIDE,CHEMBL1200604,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1
MEXILETINE HYDROCHLORIDE,CHEMBL1200606,Cc1cccc(C)c1OCC(C)N.Cl
PERFLEXANE,CHEMBL1200607,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
PAROXETINE MESYLATE,CHEMBL1200609,CS(=O)(=O)O.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1
LORACARBEF,CHEMBL1200610,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1.O
DIBUCAINE HYDROCHLORIDE,CHEMBL1200612,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1.Cl
TOLMETIN SODIUM,CHEMBL1200613,Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1.[Na+]
IOVERSOL,CHEMBL1200614,O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I
CHLOROTHIAZIDE SODIUM,CHEMBL1200616,NS(=O)(=O)c1cc2c(cc1Cl)N=C[N-]S2(=O)=O.[Na+]
RIMEXOLONE,CHEMBL1200617,CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
FEXOFENADINE HYDROCHLORIDE,CHEMBL1200618,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1.Cl
GEMIFLOXACIN MESYLATE,CHEMBL1200621,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN.CS(=O)(=O)O
PARICALCITOL,CHEMBL1200622,C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@]12C
ETHYLESTRENOL,CHEMBL1200623,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C
ETHYNODIOL DIACETATE,CHEMBL1200624,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C
STRONTIUM CHLORIDE SR 89,CHEMBL1200625,[89Sr+2].[Cl-].[Cl-]
PROPIOLACTONE,CHEMBL1200627,O=C1CCO1
VANCOMYCIN HYDROCHLORIDE,CHEMBL1200628,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O.Cl
VECURONIUM BROMIDE,CHEMBL1200629,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1.[Br-]
CYSTEINE HYDROCHLORIDE,CHEMBL1200630,Cl.N[C@@H](CS)C(=O)O
CLINDAMYCIN PALMITATE HYDROCHLORIDE,CHEMBL1200632,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl)O[C@@H]1SC.Cl
HYDROCORTAMATE HYDROCHLORIDE,CHEMBL1200635,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C.Cl
CYCLOBENZAPRINE HYDROCHLORIDE,CHEMBL1200636,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21.Cl
DEXBROMPHENIRAMINE MALEATE,CHEMBL1200638,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O
CISATRACURIUM BESYLATE,CHEMBL1200641,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC.O=S(=O)([O-])c1ccccc1.O=S(=O)([O-])c1ccccc1
ETOPOSIDE PHOSPHATE,CHEMBL1200645,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OP(=O)(O)O
ROCURONIUM BROMIDE,CHEMBL1200648,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1.[Br-]
QUINUPRISTIN,CHEMBL1200649,CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2CC(=O)[C@H](CS[C@@H]3CN4CCC3CC4)CN2C(=O)[C@H](Cc2ccc(N(C)C)cc2)N(C)C(=O)[C@@H]2CCCN2C1=O
BENOXINATE HYDROCHLORIDE,CHEMBL1200654,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N.Cl
NATAMYCIN,CHEMBL1200656,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O
ENALAPRIL MALEATE,CHEMBL1200659,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O.O=C(O)/C=C\C(=O)O
ISOSORBIDE,CHEMBL1200660,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O
UNOPROSTONE ISOPROPYL,CHEMBL1200661,CCCCCCCC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)OC(C)C)[C@@H](O)C[C@H]1O
POTASSIUM LACTATE,CHEMBL1200664,CC(O)C(=O)[O-].[K+]
DIPHENOXYLATE HYDROCHLORIDE,CHEMBL1200665,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.Cl
CALCIPOTRIENE,CHEMBL1200666,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@H](O)C4CC4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
CALCIUM CHLORIDE,CHEMBL1200668,[Ca+2].[Cl-].[Cl-]
CEFPIRAMIDE SODIUM,CHEMBL1200672,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1.[Na+]
XENON XE 127,CHEMBL1200673,[127Xe]
TOREMIFENE CITRATE,CHEMBL1200675,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
ATAZANAVIR SULFATE,CHEMBL1200678,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C.O=S(=O)(O)O
ZINC CHLORIDE,CHEMBL1200679,[Cl-].[Cl-].[Zn+2]
SELENIUM SULFIDE,CHEMBL1200680,S=[Se]=S
MONTELUKAST SODIUM,CHEMBL1200681,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)[O-])CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1.[Na+]
SODIUM OXYBATE,CHEMBL1200682,O=C([O-])CCCO.[Na+]
XENON XE 133,CHEMBL1200685,[133Xe]
PIMECROLIMUS,CHEMBL1200686,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
ERYTHROMYCIN ETHYLSUCCINATE,CHEMBL1200688,CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C
NITRIC OXIDE,CHEMBL1200689,[N]=O
MAGNESIUM ACETATE,CHEMBL1200691,CC(=O)[O-].CC(=O)[O-].[Mg+2]
OLMESARTAN MEDOXOMIL,CHEMBL1200692,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
SEVOFLURANE,CHEMBL1200694,FCOC(C(F)(F)F)C(F)(F)F
PHENYLPROPANOLAMINE HYDROCHLORIDE,CHEMBL1200695,CC(N)C(O)c1ccccc1.Cl
POTASSIUM PERCHLORATE,CHEMBL1200696,[K+].[O-][Cl+3]([O-])([O-])[O-]
DOXYCYCLINE,CHEMBL1200699,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.O
DICLOXACILLIN SODIUM,CHEMBL1200701,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+]
CHLORDIAZEPOXIDE HYDROCHLORIDE,CHEMBL1200703,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1.Cl
HYDROXYAMPHETAMINE HYDROBROMIDE,CHEMBL1200705,Br.CC(N)Cc1ccc(O)cc1
ALUMINUM HYDROXIDE,CHEMBL1200706,O[Al](O)O
BENZQUINAMIDE HYDROCHLORIDE,CHEMBL1200707,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O.Cl
CLOMIPRAMINE HYDROCHLORIDE,CHEMBL1200710,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21.Cl
OMEGA-3-ACID ETHYL ESTERS,CHEMBL1200711,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC
EVANS BLUE,CHEMBL1200712,Cc1cc(-c2ccc(/N=N/c3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4c3O)c(C)c2)ccc1/N=N/c1ccc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2c1O.[Na+].[Na+].[Na+].[Na+]
CHLORMEZANONE,CHEMBL1200714,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1
HEXYLCAINE HYDROCHLORIDE,CHEMBL1200715,CC(CNC1CCCCC1)OC(=O)c1ccccc1.Cl
MAGNESIUM HYDROXIDE,CHEMBL1200718,[Mg+2].[OH-].[OH-]
ESTRAMUSTINE PHOSPHATE SODIUM,CHEMBL1200721,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)([O-])[O-].[Na+].[Na+]
PIPECURONIUM BROMIDE,CHEMBL1200722,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1.[Br-].[Br-]
PSEUDOEPHEDRINE HYDROCHLORIDE,CHEMBL1200724,CN[C@@H](C)[C@@H](O)c1ccccc1.Cl
SERTACONAZOLE NITRATE,CHEMBL1200725,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1.O=[N+]([O-])O
RUBIDIUM CHLORIDE RB 82,CHEMBL1200727,[82Rb+].[Cl-]
GUANIDINE HYDROCHLORIDE,CHEMBL1200728,Cl.N=C(N)N
CHLORAMPHENICOL SODIUM SUCCINATE,CHEMBL1200729,O=C([O-])CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1.[Na+]
POTASSIUM CHLORIDE,CHEMBL1200731,[Cl-].[K+]
AMCINONIDE,CHEMBL1200732,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C
DESFLURANE,CHEMBL1200733,FC(F)OC(F)C(F)(F)F
FOSAMPRENAVIR CALCIUM,CHEMBL1200734,CC(C)CN(C[C@@H](OP(=O)([O-])[O-])[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1.[Ca+2]
MOXIFLOXACIN HYDROCHLORIDE,CHEMBL1200735,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.Cl
MAGNESIUM CARBONATE,CHEMBL1200736,O=C([O-])[O-].[Mg+2]
COLFOSCERIL PALMITATE,CHEMBL1200737,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC
IOXAGLATE SODIUM,CHEMBL1200743,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)[O-])c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I.[Na+]
SODIUM FLUORIDE F 18,CHEMBL1200744,[18F-].[Na+]
OXPRENOLOL HYDROCHLORIDE,CHEMBL1200745,C=CCOc1ccccc1OCC(O)CNC(C)C.Cl
AMMONIUM LACTATE,CHEMBL1200747,CC(O)C(=O)O.N
CARBIDOPA,CHEMBL1200748,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O.O
LEVOBUPIVACAINE HYDROCHLORIDE,CHEMBL1200749,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C.Cl
PROMETHAZINE HYDROCHLORIDE,CHEMBL1200750,CC(CN1c2ccccc2Sc2ccccc21)N(C)C.Cl
MERCAPTOPURINE,CHEMBL1200751,O.S=c1[nH]cnc2nc[nH]c12
PYRIDOXINE HYDROCHLORIDE,CHEMBL1200756,Cc1ncc(CO)c(CO)c1O.Cl
PANCURONIUM BROMIDE,CHEMBL1200757,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1.[Br-].[Br-]
AMPICILLIN SODIUM,CHEMBL1200758,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+]
ANAGRELIDE HYDROCHLORIDE,CHEMBL1200759,Cl.O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1
BALSALAZIDE DISODIUM,CHEMBL1200760,O=C([O-])CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)[O-])c2)cc1.[Na+].[Na+]
CHLOROTRIANISENE,CHEMBL1200761,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1
BETAMETHASONE SODIUM PHOSPHATE,CHEMBL1200762,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+]
IODOHIPPURATE SODIUM I 131,CHEMBL1200763,O=C([O-])CNC(=O)c1ccccc1[131I].[Na+]
METHACHOLINE CHLORIDE,CHEMBL1200764,CC(=O)OC(C)C[N+](C)(C)C.[Cl-]
CEFTAZIDIME SODIUM,CHEMBL1200768,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)[O-].[Na+]
TRIPELENNAMINE CITRATE,CHEMBL1200769,CN(C)CCN(Cc1ccccc1)c1ccccn1.O=C(O)CC(O)(CC(=O)O)C(=O)O
IOCETAMIC ACID,CHEMBL1200770,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I
TRIDIHEXETHYL CHLORIDE,CHEMBL1200771,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1.[Cl-]
WARFARIN POTASSIUM,CHEMBL1200772,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[K+]
TOCAINIDE HYDROCHLORIDE,CHEMBL1200773,Cc1cccc(C)c1NC(=O)C(C)N.Cl
FLUPREDNISOLONE,CHEMBL1200774,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
CINACALCET HYDROCHLORIDE,CHEMBL1200776,C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl
DEXRAZOXANE HYDROCHLORIDE,CHEMBL1200778,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1.Cl
TROVAFLOXACIN MESYLATE,CHEMBL1200779,CS(=O)(=O)O.N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12
CITALOPRAM HYDROBROMIDE,CHEMBL1200781,Br.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
DEXTROAMPHETAMINE ADIPATE,CHEMBL1200782,C[C@H](N)Cc1ccccc1.O=C(O)CCCCC(=O)O
PHENOXYBENZAMINE HYDROCHLORIDE,CHEMBL1200787,CC(COc1ccccc1)N(CCCl)Cc1ccccc1.Cl
CISAPRIDE MONOHYDRATE,CHEMBL1200788,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC.O
TRICLOFOS SODIUM,CHEMBL1200789,O=P([O-])(O)OCC(Cl)(Cl)Cl.[Na+]
METHYPRYLON,CHEMBL1200790,CCC1(CC)C(=O)NCC(C)C1=O
OXYMETAZOLINE HYDROCHLORIDE,CHEMBL1200791,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1.Cl
OXYMORPHONE HYDROCHLORIDE,CHEMBL1200794,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl
CLEMASTINE FUMARATE,CHEMBL1200795,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1.O=C(O)/C=C/C(=O)O
CYCLOPHOSPHAMIDE,CHEMBL1200796,O.O=P1(N(CCCl)CCCl)NCCCO1
TRAZODONE HYDROCHLORIDE,CHEMBL1200798,Cl.O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12
TRAVOPROST,CHEMBL1200799,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O
CALCIUM ACETATE,CHEMBL1200800,CC(=O)[O-].CC(=O)[O-].[Ca+2]
TALBUTAL,CHEMBL1200802,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O
SOLIFENACIN SUCCINATE,CHEMBL1200803,O=C(O)CCC(=O)O.O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1
DICLOFENAC POTASSIUM,CHEMBL1200804,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[K+]
